"cnes","ano","te_sfa"
2791692,2015,0.75964474748453
2791722,2015,0.885341283606719
2791749,2015,0.835243936093338
2792141,2015,0.999436617663076
2792168,2015,0.999435464321708
2792176,2015,0.999435235385117
2798298,2015,0.902139756236785
2812703,2015,0.518031409358693
3001466,2015,0.999428101428815
3012212,2015,0.94723190310422
3021378,2015,0.911265436904511
3028399,2015,0.999431759790988
3126838,2015,0.999430818539997
3139050,2015,0.94031775545132
3212130,2015,0.92948098029039
3223728,2015,0.256650628902725
3753433,2015,0.392849660701032
3774554,2015,0.944222635490588
4049020,2015,0.722752529100918
5200105,2015,0.938372957618547
5366828,2015,0.889101673649029
5420938,2015,0.949247089985082
5586348,2015,0.540151791688941
5718368,2015,0.958054866787777
5860490,2015,0.73080704298806
5935857,2015,0.890571419493796
6020917,2015,0.926157560568873
6053858,2015,0.944108224510471
6095666,2015,0.938947925683531
6123740,2015,0.886941458252852
6164366,2015,0.874757172482034
6236596,2015,0.999433424757022
6878687,2015,0.999429653825083
6943284,2015,0.910844379176203
6966594,2015,0.926483220631523
7320175,2015,0.618438932241534
7373465,2015,0.889465423967445
7473702,2015,0.927027449953365
7573162,2015,0.9994343615576
7580770,2015,0.864676042594876
7711980,2015,0.968236754812857
8028,2016,0.936957692048124
8036,2016,0.910438018501241
8052,2016,0.60536215364628
8923,2016,0.920060374273166
9601,2016,0.484201979160791
9628,2016,0.952987748327598
2022621,2016,0.802204548404537
2022648,2016,0.846844388588689
2023016,2016,0.842009717449969
2023474,2016,0.916565392947184
2023709,2016,0.837746412307552
2024691,2016,0.724078814421121
2024756,2016,0.781531502828086
2025361,2016,0.900921868822607
2025477,2016,0.75473924451285
2025507,2016,0.804143685116345
2025752,2016,0.568859677810401
2026805,2016,0.748830113445754
2027186,2016,0.855798012008852
2027356,2016,0.936238805541886
2028204,2016,0.629838494970773
2028239,2016,0.86039701338359
2028840,2016,0.436205320418151
2040069,2016,0.912678329814772
2058308,2016,0.87386669051532
2058790,2016,0.916154736076253
2065665,2016,0.837447573253288
2066092,2016,0.99943714476355
2066572,2016,0.774500159443442
2069776,2016,0.910836131742557
2071371,2016,0.664186896842017
2071568,2016,0.742614397716658
2075717,2016,0.894994173384807
2075962,2016,0.88594879402702
2076896,2016,0.920590366708399
2076926,2016,0.907918850018671
2076985,2016,0.266296020733303
2077388,2016,0.886188170779425
2077396,2016,0.949374706760812
2077426,2016,0.999435362506268
2077434,2016,0.999432817510007
2077450,2016,0.9225985526656
2077477,2016,0.879185141118064
2077485,2016,0.884204146225076
2077493,2016,0.846755389874168
2077507,2016,0.0420735425003069
2077523,2016,0.904879919394633
2077531,2016,0.474604299954943
2077574,2016,0.999435267840755
2077582,2016,0.80140114142982
2077590,2016,0.526907119683151
2077620,2016,0.99943483278022
2077639,2016,0.920503035758309
2077647,2016,0.766460655848202
2077655,2016,0.358553294194206
2077671,2016,0.999435128718654
2077701,2016,0.84389203670195
2078015,2016,0.961297892298858
2078074,2016,0.726216870668031
2078104,2016,0.999435346411222
2078139,2016,0.879839088408787
2078155,2016,0.52929678583384
2078252,2016,0.87987457445981
2078287,2016,0.772708969142864
2078295,2016,0.870768293557856
2078325,2016,0.953798237571595
2078414,2016,0.778771738798141
2078465,2016,0.572710623299498
2078473,2016,0.802301267994881
2078503,2016,0.869214054950888
2078511,2016,0.781320672866132
2078562,2016,0.999434676322727
2078775,2016,0.790139790127928
2078848,2016,0.734138208130493
2079097,2016,0.839826315665512
2079135,2016,0.829515895850472
2079186,2016,0.942238582993753
2079194,2016,0.274330948292868
2079208,2016,0.230232990991545
2079232,2016,0.77388072868459
2079240,2016,0.887290466477891
2079321,2016,0.638861113062994
2079356,2016,0.607591898827475
2079364,2016,0.560848533116538
2079410,2016,0.799863209983614
2079593,2016,0.90936005769135
2079615,2016,0.893912066080144
2079704,2016,0.811851289574673
2079720,2016,0.999431226736087
2079798,2016,0.902373763701925
2079828,2016,0.999434004400318
2079836,2016,0.739225330483488
2079860,2016,0.778492743138829
2079895,2016,0.799591063795203
2079925,2016,0.805246537573938
2080028,2016,0.922547550813428
2080044,2016,0.736712233818333
2080052,2016,0.887437019442677
2080079,2016,0.902313007291831
2080087,2016,0.817536917078706
2080095,2016,0.834727280067634
2080125,2016,0.775812080927912
2080192,2016,0.241242459167672
2080222,2016,0.445557589556827
2080273,2016,0.999432618031592
2080281,2016,0.676990043597806
2080338,2016,0.999434801588066
2080346,2016,0.932494766532639
2080354,2016,0.468158336133434
2080400,2016,0.824544592091211
2080427,2016,0.923127649995825
2080478,2016,0.744786315443033
2080532,2016,0.45308671153881
2080575,2016,0.293308409487752
2080583,2016,0.932393975504246
2080664,2016,0.798228648279344
2080680,2016,0.999433783987579
2080923,2016,0.771688205755757
2080931,2016,0.81591154261767
2080958,2016,0.737148483533449
2081059,2016,0.921297014365118
2081083,2016,0.999430813715218
2081091,2016,0.894630010998601
2081105,2016,0.689051235369333
2081164,2016,0.833567505957428
2081253,2016,0.639661860105749
2081261,2016,0.766147546110261
2081350,2016,0.832853047817205
2081377,2016,0.768395563749929
2081458,2016,0.846129199252651
2081466,2016,0.492897878506711
2081482,2016,0.649255848399935
2081490,2016,0.91744107865886
2081512,2016,0.653574305412944
2081555,2016,0.877776960433235
2081695,2016,0.863027048849351
2081725,2016,0.586112502697254
2081814,2016,0.765463085767663
2081873,2016,0.820845867496336
2081970,2016,0.942887810874497
2082098,2016,0.803485001377388
2082128,2016,0.853521902941416
2082179,2016,0.260235120420411
2082187,2016,0.953001760310146
2082225,2016,0.914489174236856
2082276,2016,0.888210230847342
2082322,2016,0.819521272350826
2082349,2016,0.938394551598359
2082381,2016,0.926289414808568
2082454,2016,0.480003691628535
2082470,2016,0.518583955527134
2082519,2016,0.70521161126323
2082527,2016,0.734612263207939
2082586,2016,0.817153245487713
2082594,2016,0.875692609683212
2082632,2016,0.84777152358764
2082640,2016,0.792795801483818
2082659,2016,0.917218219844111
2082667,2016,0.866735269473957
2082675,2016,0.254645308060605
2082691,2016,0.807156366732316
2082721,2016,0.837445788819773
2082748,2016,0.796538228505181
2082810,2016,0.799610560650019
2082829,2016,0.932574025246235
2082845,2016,0.830701656951141
2082853,2016,0.71279411931859
2082861,2016,0.946008452068525
2082888,2016,0.71499469461996
2082926,2016,0.804166788325579
2083019,2016,0.999434475110758
2083027,2016,0.803164919131921
2083051,2016,0.778759657863202
2083086,2016,0.802106291513884
2083094,2016,0.581154522959021
2083116,2016,0.40434331367672
2083140,2016,0.611878973153352
2083175,2016,0.751025354669263
2083604,2016,0.804206043826054
2083876,2016,0.879576097098466
2083981,2016,0.99943444100029
2084058,2016,0.712910907883936
2084163,2016,0.999433858469281
2084171,2016,0.852769288081465
2084228,2016,0.702020892323114
2084236,2016,0.243961179601993
2084414,2016,0.824905617110153
2084422,2016,0.769190363698602
2084473,2016,0.902602849987291
2085194,2016,0.653686517901185
2087057,2016,0.78909493964465
2087103,2016,0.816713822541511
2087111,2016,0.759426175948408
2087219,2016,0.912464232259876
2087618,2016,0.883059982258082
2087715,2016,0.93232778817024
2087804,2016,0.999434863846411
2088193,2016,0.795431048862945
2088487,2016,0.839402948651628
2088495,2016,0.700033856533574
2088517,2016,0.823901407558491
2088525,2016,0.728917352056499
2088576,2016,0.999429088380376
2089327,2016,0.719734715160818
2089335,2016,0.746396112372552
2089572,2016,0.477422098711864
2089696,2016,0.440606428107434
2089785,2016,0.622333617945636
2090236,2016,0.91365395517986
2090961,2016,0.687792371790189
2091267,2016,0.74662605340235
2091313,2016,0.874419255789551
2091399,2016,0.89119767065507
2091585,2016,0.999434741924239
2091755,2016,0.886742513797499
2092298,2016,0.921163250828345
2092611,2016,0.760456705447428
2093324,2016,0.833953526372517
2093332,2016,0.774113125401319
2096412,2016,0.850323417161501
2096463,2016,0.785268526847126
2096498,2016,0.883784637291209
2097613,2016,0.0974887217768989
2097877,2016,0.858792780407048
2688433,2016,0.830391895678119
2688522,2016,0.612217964655256
2688573,2016,0.913397459411052
2688689,2016,0.89490213614959
2698374,2016,0.789120825118754
2698471,2016,0.913143375477431
2699915,2016,0.764377297869443
2702193,2016,0.87748010481127
2704900,2016,0.805478153081933
2705222,2016,0.850507387815255
2705982,2016,0.915983166746602
2708566,2016,0.0320207860838617
2708779,2016,0.904914437342121
2716097,2016,0.922970016855605
2745798,2016,0.890181449802418
2748029,2016,0.380692269331515
2748223,2016,0.926225092648368
2748568,2016,0.836221119285261
2749319,2016,0.909829280421709
2750511,2016,0.891939059490115
2750546,2016,0.999432623701858
2750988,2016,0.615169969876605
2751003,2016,0.768955370931884
2751038,2016,0.868151010458878
2751046,2016,0.871681572068903
2751623,2016,0.833928090188267
2751704,2016,0.693835119458116
2754843,2016,0.857807221296502
2755092,2016,0.852998145609876
2755130,2016,0.999436330409341
2758245,2016,0.881773009565939
2765934,2016,0.849879816791959
2765942,2016,0.782957183979857
2772310,2016,0.793833841951101
2774720,2016,0.792407112744001
2784602,2016,0.87052420432424
2785188,2016,0.932106987574893
2785382,2016,0.717548582023555
2786435,2016,0.910223580870315
2786680,2016,0.952027185699443
2790556,2016,0.999431919255236
2790564,2016,0.47320817697107
2790580,2016,0.999435324370645
2790602,2016,0.99943375986651
2790610,2016,0.569402443751112
2790637,2016,0.869242754963973
2790734,2016,0.336227063795512
2790998,2016,0.23727032867861
2791676,2016,0.834891242687563
2791692,2016,0.72879045853923
2791722,2016,0.871216199763511
2791749,2016,0.824154175983009
2792141,2016,0.999436976713269
2792168,2016,0.999435564095842
2792176,2016,0.99943622691123
2798298,2016,0.900694290503258
2812703,2016,0.503742322100895
3001466,2016,0.99942958292976
3012212,2016,0.941186309741866
3021378,2016,0.903983830727353
3028399,2016,0.999432817783055
3126838,2016,0.999431004012347
3139050,2016,0.939911493761723
3212130,2016,0.940750061105675
3223728,2016,0.25696567096371
3753433,2016,0.383424480485199
3774554,2016,0.941336294357065
4049020,2016,0.753687467890409
5200105,2016,0.9326247450857
5366828,2016,0.902770484881887
5420938,2016,0.95497343167829
5586348,2016,0.716577350944031
5718368,2016,0.962995175171868
5860490,2016,0.682328625987847
5935857,2016,0.903484342444587
6020917,2016,0.931216797420054
6053858,2016,0.945024880291955
6095666,2016,0.92931196161243
6123740,2016,0.884001373238909
6164366,2016,0.875651082722581
6236596,2016,0.999433566437762
6878687,2016,0.999429177258552
6943284,2016,0.903850346243668
6966594,2016,0.932598564830901
7320175,2016,0.649230951708627
7373465,2016,0.885818625821789
7473702,2016,0.940111202079732
7573162,2016,0.999436599812681
7580770,2016,0.887208571985811
7711980,2016,0.884987961332089
8028,2017,0.928938240102029
8036,2017,0.921584528447758
8052,2017,0.594690599519412
8923,2017,0.914374329072809
9601,2017,0.504299851351462
9628,2017,0.95298067186622
2022621,2017,0.826366975236349
2022648,2017,0.854828909266618
2023016,2017,0.853005131375552
2023474,2017,0.92565330998136
2023709,2017,0.837517256402441
2024691,2017,0.765820493779155
2024756,2017,0.817346297121823
2025361,2017,0.920052897476355
2025477,2017,0.743088398229781
2025507,2017,0.797091591842815
2025752,2017,0.522634628393638
2026805,2017,0.740753622400949
2027186,2017,0.86752930234512
2027356,2017,0.941854844645301
2028204,2017,0.67382861275103
2028239,2017,0.875394659641324
2028840,2017,0.410280140728085
2040069,2017,0.921325514733611
2058308,2017,0.878055128250724
2058790,2017,0.894806941779874
2065665,2017,0.869487647011406
2066092,2017,0.999436730660392
2066572,2017,0.820145880045261
2069776,2017,0.924095364573827
2071371,2017,0.701289394195244
2071568,2017,0.733262185374491
2075717,2017,0.877909517227066
2075962,2017,0.863463050076439
2076896,2017,0.92479438334965
2076926,2017,0.904265148418538
2076985,2017,0.260483302487483
2077388,2017,0.892695579080797
2077396,2017,0.94012011014786
2077426,2017,0.999435178456048
2077434,2017,0.999432775685036
2077450,2017,0.925094444262485
2077477,2017,0.881638574228032
2077485,2017,0.852224986426057
2077493,2017,0.853805775255518
2077507,2017,0.049524804697674
2077523,2017,0.901617085508224
2077531,2017,0.484688988453509
2077574,2017,0.999435269924111
2077582,2017,0.778496816340583
2077590,2017,0.396988459168854
2077620,2017,0.99943507705847
2077639,2017,0.917368561154312
2077647,2017,0.790507073250504
2077655,2017,0.36107285454574
2077671,2017,0.999435073695127
2077701,2017,0.819059677478194
2078015,2017,0.963732180380234
2078074,2017,0.780333034691842
2078104,2017,0.999435166440143
2078139,2017,0.803898195227365
2078155,2017,0.587167750883574
2078252,2017,0.874731940897098
2078287,2017,0.720903774568506
2078295,2017,0.884616001665664
2078325,2017,0.951084206928345
2078414,2017,0.766041860606296
2078465,2017,0.523815106623908
2078473,2017,0.807722204017676
2078503,2017,0.867171142582292
2078511,2017,0.764083288074398
2078562,2017,0.999434811708784
2078775,2017,0.80478964357776
2078848,2017,0.771560825614571
2079097,2017,0.861626590706358
2079135,2017,0.825571011379954
2079186,2017,0.94314527984344
2079194,2017,0.206223103266616
2079208,2017,0.233045972159807
2079232,2017,0.804977140094277
2079240,2017,0.880364722822612
2079321,2017,0.666300220300943
2079356,2017,0.60904138431882
2079364,2017,0.590081297468779
2079410,2017,0.843861892646441
2079593,2017,0.910618203224702
2079615,2017,0.904681112672255
2079704,2017,0.825631186161351
2079720,2017,0.999431575665958
2079798,2017,0.907911092729948
2079828,2017,0.999434185402312
2079836,2017,0.793447431084906
2079860,2017,0.819557942840816
2079895,2017,0.781071765119886
2079925,2017,0.829463145422604
2080028,2017,0.936056949398883
2080044,2017,0.707913800229476
2080052,2017,0.90895517561075
2080079,2017,0.898720848709607
2080087,2017,0.821103414723503
2080095,2017,0.826220365652058
2080125,2017,0.734608958958075
2080192,2017,0.242059665912703
2080222,2017,0.525334890313392
2080273,2017,0.999432478821064
2080281,2017,0.526638525903475
2080338,2017,0.999434709145362
2080346,2017,0.916309298358029
2080354,2017,0.413825268139483
2080400,2017,0.838193594071217
2080427,2017,0.91750099454247
2080478,2017,0.769648091768053
2080532,2017,0.538158647577358
2080575,2017,0.273210385994173
2080583,2017,0.925300615850946
2080664,2017,0.800522533471316
2080680,2017,0.999434079350048
2080923,2017,0.791850450363014
2080931,2017,0.823385833306228
2080958,2017,0.742370659093859
2081059,2017,0.921540615661629
2081083,2017,0.999431007471332
2081091,2017,0.895644234793778
2081105,2017,0.762382930816224
2081164,2017,0.778537627593418
2081253,2017,0.64766011588267
2081261,2017,0.777616424161873
2081350,2017,0.840730335351606
2081377,2017,0.80536689043545
2081458,2017,0.835721636097364
2081466,2017,0.48620530897823
2081482,2017,0.627358899049043
2081490,2017,0.914241642755038
2081512,2017,0.76389849113476
2081555,2017,0.879214721074304
2081695,2017,0.851538954789017
2081725,2017,0.591732511504401
2081814,2017,0.769056573511561
2081873,2017,0.80134177036496
2081970,2017,0.944155897725003
2082098,2017,0.806226306015592
2082128,2017,0.829226148939932
2082179,2017,0.288917588673311
2082187,2017,0.953691197075705
2082225,2017,0.917260848980127
2082276,2017,0.886046976196969
2082322,2017,0.828447994022746
2082349,2017,0.937159141499566
2082381,2017,0.918636530379773
2082454,2017,0.483945687926817
2082470,2017,0.515888429023671
2082519,2017,0.763101248380145
2082527,2017,0.733389915145941
2082586,2017,0.835498565591506
2082594,2017,0.85666689271023
2082632,2017,0.851097696368547
2082640,2017,0.831111018722077
2082659,2017,0.817123494544058
2082667,2017,0.898849941012051
2082675,2017,0.256898999487439
2082691,2017,0.769271771664932
2082721,2017,0.882119531216363
2082748,2017,0.804194755132284
2082810,2017,0.781108866761263
2082829,2017,0.929071401148298
2082845,2017,0.840933632003083
2082853,2017,0.741614455752918
2082861,2017,0.940334861347636
2082888,2017,0.721528092537482
2082926,2017,0.837767851911413
2083019,2017,0.999435003805164
2083027,2017,0.789777106958767
2083051,2017,0.494785391679042
2083086,2017,0.742475145796476
2083094,2017,0.662546796150137
2083116,2017,0.401145455868044
2083140,2017,0.625075043951056
2083175,2017,0.737291401979357
2083604,2017,0.83117249286761
2083876,2017,0.876984550424447
2083981,2017,0.99943456095927
2084058,2017,0.737554024613919
2084163,2017,0.999433609156236
2084171,2017,0.855323094165334
2084228,2017,0.709953587527015
2084236,2017,0.222984795851498
2084414,2017,0.846868160202093
2084422,2017,0.737563730891695
2084473,2017,0.902096769917562
2085194,2017,0.667166631413845
2087057,2017,0.758787377458846
2087103,2017,0.816843611493835
2087111,2017,0.809534075817033
2087219,2017,0.90985283526013
2087618,2017,0.883394662511111
2087715,2017,0.925105275268029
2087804,2017,0.999434727805839
2088193,2017,0.791337615926216
2088487,2017,0.817245041304963
2088495,2017,0.660017368712929
2088517,2017,0.806093213034151
2088525,2017,0.72193699338689
2088576,2017,0.999429497543223
2089327,2017,0.748080320760511
2089335,2017,0.767079859098936
2089572,2017,0.477532503528462
2089696,2017,0.382608966021764
2089785,2017,0.629949360232263
2090236,2017,0.91155098474553
2090961,2017,0.682775392279475
2091267,2017,0.769360375922283
2091313,2017,0.877666630495426
2091399,2017,0.892538955716542
2091585,2017,0.999434816323608
2091755,2017,0.898720388672263
2092298,2017,0.88107904638799
2092611,2017,0.744811477279131
2093324,2017,0.832195266764706
2093332,2017,0.724312602143346
2096412,2017,0.898591707705187
2096463,2017,0.797744440730452
2096498,2017,0.860576458787562
2097613,2017,0.103398577678076
2097877,2017,0.858205865082435
2688433,2017,0.836152273607332
2688522,2017,0.615147041332946
2688573,2017,0.915857177827373
2688689,2017,0.90457663019796
2698374,2017,0.793125778532936
2698471,2017,0.909735096598426
2699915,2017,0.855012967967629
2702193,2017,0.885518187437125
2704900,2017,0.786343974657303
2705222,2017,0.856274258213802
2705982,2017,0.921976586463192
2708566,2017,0.0194646654272063
2708779,2017,0.911731127462546
2716097,2017,0.929247135681643
2745798,2017,0.882302194432751
2748029,2017,0.414355272483159
2748223,2017,0.922502440466484
2748568,2017,0.860386557131167
2749319,2017,0.900646591805374
2750511,2017,0.901991734216245
2750546,2017,0.999432582897437
2750988,2017,0.6404337850934
2751003,2017,0.789624317155607
2751038,2017,0.872599775857415
2751046,2017,0.854605011892107
2751623,2017,0.836659733537449
2751704,2017,0.698129085314272
2754843,2017,0.862840306303766
2755092,2017,0.848721654547997
2755130,2017,0.999436196472265
2758245,2017,0.853035822782928
2765934,2017,0.848571337407764
2765942,2017,0.800139671705918
2772310,2017,0.800760039138998
2774720,2017,0.810140221440442
2784602,2017,0.887962464085913
2785188,2017,0.93188200598688
2785382,2017,0.692900411966618
2786435,2017,0.908782877341652
2786680,2017,0.951800008774305
2790556,2017,0.99943190606169
2790564,2017,0.354431275046407
2790580,2017,0.999434418043992
2790602,2017,0.999433532897256
2790610,2017,0.620598822415058
2790637,2017,0.838582296414017
2790734,2017,0.493171853083099
2790998,2017,0.234680055377749
2791676,2017,0.831569955972227
2791692,2017,0.736794778162488
2791722,2017,0.870332861818564
2791749,2017,0.84547120331783
2792141,2017,0.999437368320009
2792168,2017,0.999435563356201
2792176,2017,0.999436301565864
2798298,2017,0.908694840979622
2812703,2017,0.476424750007309
3001466,2017,0.999429791554993
3012212,2017,0.946880809659277
3021378,2017,0.9181078283632
3028399,2017,0.999432717801508
3126838,2017,0.999431323692848
3139050,2017,0.943219703265147
3212130,2017,0.942391874413541
3223728,2017,0.219903153161129
3753433,2017,0.403701602380283
3774554,2017,0.93429367952061
4049020,2017,0.791575605134043
5200105,2017,0.931601629158304
5366828,2017,0.918437128698549
5420938,2017,0.95681696002822
5586348,2017,0.781425998701015
5718368,2017,0.963398490767205
5860490,2017,0.718459742047442
5935857,2017,0.904715540673679
6020917,2017,0.937768429555799
6053858,2017,0.938361816628424
6095666,2017,0.934945491904971
6123740,2017,0.880468560549075
6164366,2017,0.861687792785259
6236596,2017,0.999433387470048
6878687,2017,0.99943027905956
6943284,2017,0.880905785615011
6966594,2017,0.926226500423115
7320175,2017,0.710522322762443
7373465,2017,0.895700131087694
7473702,2017,0.916001078206927
7573162,2017,0.99943527656686
7580770,2017,0.888345848557939
7711980,2017,0.854265978136231
8028,2018,0.922868316772234
8036,2018,0.907746508807068
8052,2018,0.583193558878038
8923,2018,0.925195805143489
9601,2018,0.576915521523863
9628,2018,0.955402790152652
2022621,2018,0.798379787321431
2022648,2018,0.852429937835749
2023016,2018,0.859293303856744
2023474,2018,0.923177553981865
2023709,2018,0.833951849115509
2024691,2018,0.793611272874848
2024756,2018,0.815781791589509
2025361,2018,0.928402022021725
2025477,2018,0.746050565753502
2025507,2018,0.725132645113555
2025752,2018,0.492304790159253
2026805,2018,0.745790952967784
2027186,2018,0.876795048097101
2027356,2018,0.935656062898064
2028204,2018,0.648411672171507
2028239,2018,0.880593308143767
2028840,2018,0.397727858902842
2040069,2018,0.92611376284297
2058308,2018,0.866476694856703
2058790,2018,0.897870173613229
2065665,2018,0.884174365282256
2066092,2018,0.999436547586877
2066572,2018,0.798326724918885
2069776,2018,0.926483793575398
2071371,2018,0.641425601429383
2071568,2018,0.798380715166629
2075717,2018,0.879190166500245
2075962,2018,0.804576096223891
2076896,2018,0.926568875051326
2076926,2018,0.858365744183564
2076985,2018,0.259840892847199
2077388,2018,0.907581496147943
2077396,2018,0.945201354628728
2077426,2018,0.999435441439625
2077434,2018,0.999432827793682
2077450,2018,0.928011751094199
2077477,2018,0.868270344924676
2077485,2018,0.86515098083093
2077493,2018,0.864301845217079
2077507,2018,0.0678906222661784
2077523,2018,0.882659091571549
2077531,2018,0.474674537252466
2077574,2018,0.999435188584582
2077582,2018,0.765365231308891
2077590,2018,0.39500780611189
2077620,2018,0.999435056123759
2077639,2018,0.917271659355465
2077647,2018,0.732764445031355
2077655,2018,0.40251517977021
2077671,2018,0.99943512674341
2077701,2018,0.817066182036123
2078015,2018,0.962801639310219
2078074,2018,0.805076954673205
2078104,2018,0.999434874013318
2078139,2018,0.719066545583741
2078155,2018,0.531801268620569
2078252,2018,0.795024294002388
2078287,2018,0.744642457014371
2078295,2018,0.897576559132678
2078325,2018,0.946530326690023
2078414,2018,0.778108933168296
2078465,2018,0.483446822267319
2078473,2018,0.882929749533655
2078503,2018,0.856132295654532
2078511,2018,0.763719211534148
2078562,2018,0.999434508063129
2078775,2018,0.816639116523727
2078848,2018,0.772386491229421
2079097,2018,0.857689905777825
2079135,2018,0.837591564386084
2079186,2018,0.939579849641068
2079194,2018,0.210848344344778
2079208,2018,0.236626285229122
2079232,2018,0.805490749345676
2079240,2018,0.86732703748766
2079321,2018,0.679338463865562
2079356,2018,0.641562233004245
2079364,2018,0.705311279889378
2079410,2018,0.831307266599979
2079593,2018,0.911117827413699
2079615,2018,0.86081290938377
2079704,2018,0.850860888597473
2079720,2018,0.999429956498434
2079798,2018,0.895465748125182
2079828,2018,0.999434051006902
2079836,2018,0.806506002700618
2079860,2018,0.819117911703596
2079895,2018,0.805873796432313
2079925,2018,0.836748978007249
2080028,2018,0.925646117286637
2080044,2018,0.685913908082032
2080052,2018,0.90774248494064
2080079,2018,0.902833785391333
2080087,2018,0.830653396418736
2080095,2018,0.82130868469665
2080125,2018,0.671372118161794
2080192,2018,0.238097765062263
2080222,2018,0.554046521715936
2080273,2018,0.999432491804502
2080281,2018,0.475082387215128
2080338,2018,0.999435423507726
2080346,2018,0.915723134403015
2080354,2018,0.419618394765002
2080400,2018,0.823115913237604
2080427,2018,0.919860562434705
2080478,2018,0.707692381847251
2080532,2018,0.474758466121045
2080575,2018,0.157771317090787
2080583,2018,0.916948326415841
2080664,2018,0.879169267603836
2080680,2018,0.999433863484308
2080923,2018,0.786854311650209
2080931,2018,0.845532843670575
2080958,2018,0.764755327438228
2081059,2018,0.92661774553983
2081083,2018,0.999431168921618
2081091,2018,0.906065902643769
2081105,2018,0.749437876372152
2081164,2018,0.777896321797802
2081253,2018,0.62091880315942
2081261,2018,0.825411666283307
2081350,2018,0.819022890849089
2081377,2018,0.800719584995993
2081458,2018,0.849589514610875
2081466,2018,0.456977269159319
2081482,2018,0.658792542885587
2081490,2018,0.917174888386604
2081512,2018,0.750300467655988
2081555,2018,0.86988601157655
2081695,2018,0.823758873240745
2081725,2018,0.609653372960271
2081814,2018,0.765975085164877
2081873,2018,0.817737279875573
2081970,2018,0.94210550846756
2082098,2018,0.81974124062618
2082128,2018,0.844341248369411
2082179,2018,0.313019931468771
2082187,2018,0.950181115927609
2082225,2018,0.924648905433549
2082276,2018,0.882211501290495
2082322,2018,0.794541976458751
2082349,2018,0.940116010409387
2082381,2018,0.911443811006672
2082454,2018,0.477710379183455
2082470,2018,0.493039029382287
2082519,2018,0.765935219501195
2082527,2018,0.800657243644096
2082586,2018,0.812590279804398
2082594,2018,0.883777396689703
2082632,2018,0.841759679379315
2082640,2018,0.84530283752412
2082659,2018,0.847579946724328
2082667,2018,0.891375723924783
2082675,2018,0.256295271511016
2082691,2018,0.777545620898358
2082721,2018,0.876416501135552
2082748,2018,0.807127796709312
2082810,2018,0.752796346983526
2082829,2018,0.93202692521381
2082845,2018,0.799170552733618
2082853,2018,0.743335743779397
2082861,2018,0.937111326435246
2082888,2018,0.771284966633554
2082926,2018,0.834712679853564
2083019,2018,0.999434416824127
2083027,2018,0.801185310328351
2083051,2018,0.590450249941833
2083086,2018,0.768078170944002
2083094,2018,0.772276940869207
2083116,2018,0.480631628687825
2083140,2018,0.606084574519421
2083175,2018,0.739706551329252
2083604,2018,0.835008220554662
2083876,2018,0.877687307613013
2083981,2018,0.999434392649739
2084058,2018,0.769027498970295
2084163,2018,0.999433721687388
2084171,2018,0.858267359806372
2084228,2018,0.743597620126518
2084236,2018,0.21677555274476
2084414,2018,0.849552996991339
2084422,2018,0.770585845751688
2084473,2018,0.924104612105897
2085194,2018,0.699116159169358
2087057,2018,0.774477675931918
2087103,2018,0.839319268599229
2087111,2018,0.798632083647637
2087219,2018,0.916096688378112
2087618,2018,0.921946582327553
2087715,2018,0.945744925940235
2087804,2018,0.999434510253558
2088193,2018,0.67610480770459
2088487,2018,0.758956802906967
2088495,2018,0.674071047069114
2088517,2018,0.800945996854509
2088525,2018,0.791875571785623
2088576,2018,0.999429605804991
2089327,2018,0.736906467417843
2089335,2018,0.739731793560821
2089572,2018,0.468173918036858
2089696,2018,0.459084032543701
2089785,2018,0.658569366485869
2090236,2018,0.907945452007833
2090961,2018,0.670005750972762
2091267,2018,0.7589102086977
2091313,2018,0.827444173719029
2091399,2018,0.884423970093084
2091585,2018,0.99943492756839
2091755,2018,0.907098447849638
2092298,2018,0.894611001177375
2092611,2018,0.824512029334826
2093324,2018,0.813597664824926
2093332,2018,0.720351207841463
2096412,2018,0.89128561760401
2096463,2018,0.776505710751783
2096498,2018,0.883617584348863
2097613,2018,0.228462225811657
2097877,2018,0.880275535238947
2688433,2018,0.830204685482629
2688522,2018,0.61047436113295
2688573,2018,0.9233065013241
2688689,2018,0.901127349539796
2698374,2018,0.781145958452238
2698471,2018,0.912728487658596
2699915,2018,0.882299266778472
2702193,2018,0.87762876113517
2704900,2018,0.792905519388833
2705222,2018,0.852638958322154
2705982,2018,0.92104648594157
2708566,2018,0.0252779925148207
2708779,2018,0.920561876827728
2716097,2018,0.928206327704697
2745798,2018,0.883643828919335
2748029,2018,0.404486760365387
2748223,2018,0.926539969583615
2748568,2018,0.843048323278653
2749319,2018,0.898672560142651
2750511,2018,0.863821244236104
2750546,2018,0.999432988869252
2750988,2018,0.665115452154177
2751003,2018,0.766672498864487
2751038,2018,0.880435095350078
2751046,2018,0.851828420755595
2751623,2018,0.833757000623641
2751704,2018,0.690557642556725
2754843,2018,0.892531251432842
2755092,2018,0.86051891904844
2755130,2018,0.999436173215935
2758245,2018,0.863891633880489
2765934,2018,0.859668346157801
2765942,2018,0.828933899283463
2772310,2018,0.781693418177989
2774720,2018,0.758839522843745
2784602,2018,0.881774305590383
2785188,2018,0.93139796972633
2785382,2018,0.624138291580081
2786435,2018,0.913775715575784
2786680,2018,0.95205598630999
