"cnes","ano","categoria","te_bcc","te_ccr","ef_escala","te_bcc_vc","vies"
2080532,2023,"Filantrópico",0.406634271173366,0.335491134437381,0.825043923300665,0.375955405749103,-0.0306788654242635
2080575,2023,"Filantrópico",0.477877683944783,0.380851048697673,0.796963452140776,0.425999939343045,-0.0518777446017386
2080583,2023,"Público Municipal",0.621087261558904,0.56617253398549,0.911582911174864,0.591906124289317,-0.0291811372695865
2080664,2023,"Filantrópico",0.594899597447848,0.560451134639535,0.942093652515317,0.565035795706825,-0.0298638017410231
2080680,2023,"OSS",0.705082558311648,0.508605529817975,0.721341811426812,0.651938931412903,-0.0531436268987451
2080923,2023,"Filantrópico",0.590041600465309,0.536544266756925,0.909332945903821,0.557627104387766,-0.0324144960775438
2080931,2023,"Filantrópico",0.711125317161312,0.507619340468349,0.71382543725862,0.66838084985705,-0.0427444673042623
2080958,2023,"Filantrópico",0.852942953567764,0.849692642913955,0.996189298897174,0.790307377803757,-0.062635575764006
2081059,2023,"Público Municipal",0.847531350357016,0.84752157487812,0.99998846593829,0.806902258080072,-0.040629092276944
2081083,2023,"OSS",0.589344912767959,0.589123003561967,0.999623464627954,0.554234190300965,-0.0351107224669938
2081091,2023,"Público Municipal",0.529129449776121,0.526457899652526,0.994951046242607,0.509612373749495,-0.019517076026626
2081105,2023,"Filantrópico",0.598447461736098,0.591869435569623,0.98900818102329,0.536577193294464,-0.0618702684416336
2081164,2023,"Filantrópico",0.326013832240039,0.322487218224452,0.989182624579589,0.315342632847413,-0.0106711993926256
2081253,2023,"Filantrópico",0.47779036309156,0.427159069479129,0.894030316382232,0.450095163478582,-0.0276951996129782
2081261,2023,"Filantrópico",0.903804516328395,0.898858808443986,0.994527900895538,0.856132934773522,-0.0476715815548725
2081350,2023,"Filantrópico",0.783764752854748,0.745798611248215,0.951559263837463,0.735267108502581,-0.048497644352167
2081377,2023,"Filantrópico",0.565482990056253,0.480805217254291,0.850255844488729,0.526715649201171,-0.0387673408550825
2081458,2023,"Filantrópico",0.700878642275259,0.428266138256045,0.611041787299676,0.654222994767845,-0.0466556475074142
2081490,2023,"Público Municipal",0.679765018296807,0.478331646325486,0.70367205350457,0.646011954544619,-0.0337530637521882
2081512,2023,"Filantrópico",0.524823040276101,0.487134487259632,0.928188074600076,0.496561439941143,-0.0282616003349576
2081555,2023,"Filantrópico",0.874261557516022,0.873487786859126,0.999114943748534,0.827320019191193,-0.0469415383248288
2081695,2023,"OSS",0.658147456204512,0.434618291058156,0.660366133699837,0.591569444487509,-0.0665780117170026
2081814,2023,"Filantrópico",0.671229271798814,0.634533910854434,0.945331107438088,0.626721307407751,-0.0445079643910622
2081873,2023,"Filantrópico",0.532294455699717,0.507975342904791,0.954312669360875,0.502873231605154,-0.0294212240945629
2081970,2023,"Público Municipal",0.632626181690303,0.561572051216753,0.887683860500839,0.60505128853651,-0.0275748931537926
2082098,2023,"Filantrópico",0.89340129548573,0.889557031446912,0.995697046715466,0.839475797560163,-0.0539254979255666
2082128,2023,"Filantrópico",0.594709855790722,0.403618243491411,0.678680939219954,0.539308306564041,-0.0554015492266807
2082179,2023,"Filantrópico",0.348175802047273,0.274483435664892,0.788347248863735,0.298471394609077,-0.049704407438196
2082187,2023,"Filantrópico",1,0.494047312391663,0.494047312391663,0.820371867738979,-0.179628132261021
2082225,2023,"Direta",0.663919650248579,0.498589929862035,0.750979323590373,0.616210069149783,-0.047709581098796
2082322,2023,"Filantrópico",0.559485078118918,0.557563207508503,0.99656492963695,0.534517533478312,-0.0249675446406056
2082349,2023,"Público Municipal",0.821989384607498,0.696691265197034,0.847567229265017,0.782831669948888,-0.0391577146586103
2082381,2023,"Público Municipal",0.968015633606668,0.9677342479534,0.999709317036316,0.907642298321956,-0.0603733352847119
2082519,2023,"Filantrópico",0.408973278070343,0.399679353279344,0.977274982769411,0.394168979267582,-0.0148042988027606
2082527,2023,"Filantrópico",0.639966099395372,0.51401133486056,0.803185255197405,0.582145856862992,-0.0578202425323801
2082586,2023,"Filantrópico",0.774725518878228,0.747805830877338,0.965252612254378,0.730017673693668,-0.0447078451845599
2082594,2023,"Público Municipal",0.565519485187238,0.513003387478905,0.907136537141694,0.538410296644169,-0.0271091885430694
2082632,2023,"Filantrópico",0.730256021535296,0.725731676668868,0.993804440178506,0.684412484449952,-0.0458435370853434
2082640,2023,"Filantrópico",0.646115254161084,0.629937679247299,0.974961781493939,0.613563408986471,-0.0325518451746127
2082659,2023,"Filantrópico",0.803178947650887,0.795978128862507,0.991034602177459,0.744253006444499,-0.0589259412063874
2082667,2023,"Filantrópico",0.884010533531984,0.802481368901633,0.907773537149372,0.833936245395305,-0.0500742881366796
2082691,2023,"Filantrópico",0.516035407376171,0.458008210442283,0.887551908058147,0.480150761997466,-0.0358846453787043
2082721,2023,"Filantrópico",0.77700319140514,0.776165860409064,0.998922358356647,0.746692835570047,-0.0303103558350933
2082748,2023,"Filantrópico",0.720771098914619,0.719878400494863,0.998761467515692,0.651472250912636,-0.0692988480019832
2082810,2023,"Filantrópico",0.507623607673678,0.428679995511,0.844483962193054,0.4780617708511,-0.0295618368225783
2082829,2023,"Público Municipal",0.588872626471734,0.512884773414811,0.870960459629091,0.541230911132069,-0.0476417153396641
2082845,2023,"Filantrópico",0.642187415231659,0.638465339556567,0.994204066310223,0.621539632253655,-0.0206477829780043
2082853,2023,"Filantrópico",0.694677766330163,0.669046208025613,0.963102952841061,0.607762825555596,-0.086914940774567
2082861,2023,"Público Municipal",0.866314007525812,0.858606915493905,0.991103581420877,0.832499222194944,-0.0338147853308675
2082888,2023,"Filantrópico",0.605139929329797,0.532630657782665,0.880177677867932,0.575770254397365,-0.0293696749324326
2082926,2023,"Filantrópico",0.672450852419045,0.622296388832882,0.925415421207752,0.646938750910514,-0.0255121015085309
2083019,2023,"OSS",0.477481526612272,0.472395892961982,0.989349046262852,0.451440375490293,-0.0260411511219792
2083027,2023,"Filantrópico",0.741651501163893,0.731723936470512,0.986614245804395,0.673651437310402,-0.0680000638534917
2083051,2023,"Filantrópico",0.625899948489049,0.615005572192685,0.982594061043361,0.598496202232611,-0.0274037462564378
2083086,2023,"Filantrópico",0.963757254086733,0.908401446103883,0.942562499272386,0.801179413370934,-0.162577840715799
2083094,2023,"Direta",0.396264661888811,0.375075427243106,0.946527569365619,0.35637673485708,-0.0398879270317313
2083116,2023,"Filantrópico",0.567758635813568,0.523852806468516,0.92266814351113,0.505787292641992,-0.0619713431715756
2083140,2023,"Filantrópico",0.463351242870009,0.463042450814965,0.999333568087288,0.445044491182074,-0.0183067516879343
2083175,2023,"Filantrópico",0.822214482080878,0.797506817886457,0.969949855259311,0.774425717720131,-0.0477887643607473
2083604,2023,"Filantrópico",0.619302581696988,0.568900599754018,0.91861493326112,0.589284978505034,-0.0300176031919535
2083876,2023,"Filantrópico",1,1,1,0.913032406285154,-0.0869675937148462
2083981,2023,"OSS",0.748190263862222,0.513384621308224,0.686168540416563,0.713221036638884,-0.0349692272233387
2084058,2023,"Filantrópico",0.567626471358865,0.531120880368082,0.935687299953804,0.53764761008804,-0.0299788612708249
2084163,2023,"OSS",0.649671522268959,0.533758033685483,0.821581392118509,0.602776520741845,-0.0468950015271145
2084171,2023,"Filantrópico",0.629912055536623,0.579459966455354,0.919906138265144,0.588857711067389,-0.0410543444692336
2084228,2023,"Filantrópico",0.531675146885267,0.490276587963375,0.922135613890515,0.495558802336128,-0.0361163445491383
2084414,2023,"Filantrópico",0.616467107944979,0.481155005474785,0.780503938123702,0.565463611715079,-0.0510034962299
2084422,2023,"Filantrópico",0.585719995592557,0.58500194475829,0.998774071502304,0.539020272999084,-0.0466997225934728
2084473,2023,"Público Municipal",0.573565643648485,0.548879520057475,0.95696024707132,0.553448999156864,-0.0201166444916205
2085194,2023,"Filantrópico",0.576051349390693,0.485896901226419,0.843495812899956,0.509636244872888,-0.0664151045178055
2087057,2023,"Filantrópico",0.606732015510443,0.481088354309406,0.792917370455005,0.562338961156036,-0.0443930543544073
2087103,2023,"Filantrópico",0.649491587461916,0.648704402730216,0.998787998571658,0.604600860660497,-0.0448907268014189
2087111,2023,"Filantrópico",0.531185752003666,0.505743915973456,0.952103692664492,0.510878084283075,-0.0203076677205914
2087219,2023,"Público Municipal",0.759065320238837,0.756999765334143,0.997278817975712,0.722237477448156,-0.0368278427906813
2087618,2023,"Público Municipal",0.792651786193083,0.789057978410223,0.995466095143593,0.757946363654573,-0.0347054225385104
2087715,2023,"Público Municipal",0.867116234156466,0.864722833974863,0.997239816200729,0.824299102908189,-0.0428171312482776
2087804,2023,"OSS",0.759127772193746,0.679912546101651,0.895649679811902,0.725735421508602,-0.0333923506851441
2088193,2023,"Filantrópico",0.514807298349238,0.514561483364047,0.999522510683165,0.456171158451365,-0.0586361398978725
2088487,2023,"Filantrópico",0.456907695987595,0.456854327865512,0.999883197147801,0.435845731445882,-0.0210619645417128
2088495,2023,"Filantrópico",0.681197050684215,0.39802251503629,0.584298646972273,0.587531058805593,-0.0936659918786221
2088525,2023,"Filantrópico",0.735214752090135,0.716655500616183,0.974756693304657,0.686563690196741,-0.0486510618933941
2088576,2023,"OSS",0.958390969626912,0.901365615072187,0.940498860734337,0.849101725413931,-0.109289244212981
2089327,2023,"Filantrópico",0.562548145672106,0.451084991472195,0.801860240661287,0.509805789719072,-0.0527423559530342
2089335,2023,"Filantrópico",0.591174491313133,0.546828708826567,0.924986982459165,0.569875338776035,-0.0212991525370982
2089785,2023,"Filantrópico",1,1,1,0.805022140971446,-0.194977859028554
2090236,2023,"Filantrópico",1,1,1,0.777235599603285,-0.222764400396715
2090961,2023,"Filantrópico",0.420796717819687,0.368261967732462,0.875154087799381,0.388644938936007,-0.0321517788836801
2091267,2023,"Filantrópico",0.754223503934872,0.749951996853212,0.994336550028772,0.653601710548404,-0.100621793386468
2091313,2023,"Direta",0.379853447406232,0.344191114333211,0.906115547149735,0.362029558755554,-0.0178238886506783
2091399,2023,"Filantrópico",1,1,1,0.771462802814199,-0.228537197185801
2091585,2023,"OSS",0.932501024023427,0.835949505568915,0.896459611338629,0.885449133071013,-0.0470518909524144
2091755,2023,"Direta",0.566778248416155,0.520715626461419,0.918729023064212,0.535741352359887,-0.0310368960562675
2092298,2023,"Público Municipal",0.543136195974713,0.541164675506818,0.996370117693303,0.495914467228734,-0.0472217287459796
2092611,2023,"Filantrópico",0.485936652698956,0.361601878408268,0.744133780400972,0.459873051708374,-0.0260636009905818
2093324,2023,"Filantrópico",0.654132840723016,0.626726731689318,0.958103144609884,0.628452834919165,-0.0256800058038514
2093332,2023,"Filantrópico",0.445330378714469,0.443899189625703,0.996786230724035,0.424285402504473,-0.0210449762099959
2096412,2023,"Filantrópico",0.601386965579616,0.591109432448523,0.9829102828639,0.565117040240783,-0.0362699253388328
2096463,2023,"Filantrópico",0.46150486794037,0.4156190839846,0.900573564563789,0.439936377481562,-0.0215684904588078
2096498,2023,"Público Municipal",0.785289008873168,0.75833125874935,0.96567155554297,0.671058548540982,-0.114230460332187
2097613,2023,"Filantrópico",1,0.131849884796332,0.131849884796332,0.757676592596537,-0.242323407403463
2097877,2023,"Filantrópico",0.506693032124292,0.506655646509363,0.999926216441597,0.484661138088633,-0.0220318940356586
2688433,2023,"Filantrópico",1,1,1,0.839030367242197,-0.160969632757803
2688573,2023,"Direta",0.623328565834025,0.558581739453948,0.896127291561803,0.587898559195778,-0.035430006638247
2688689,2023,"Filantrópico",0.909589238348497,0.386960492989645,0.425423341300996,0.809573932254171,-0.100015306094326
2698374,2023,"Filantrópico",0.960569020133614,0.937012882610327,0.975476892311174,0.872643495864075,-0.087925524269539
2698471,2023,"Público Municipal",0.300353366451565,0.299511448347333,0.99719690804808,0.28185288325764,-0.0185004831939248
2699915,2023,"Filantrópico",0.765879988964736,0.754171720803479,0.984712659515907,0.729304456281547,-0.0365755326831892
2702193,2023,"Filantrópico",0.804366544304209,0.802282972467249,0.997409673672142,0.761631708957552,-0.0427348353466573
2704900,2023,"Filantrópico",0.555260998853356,0.4095292909511,0.737543770941593,0.525033802870336,-0.0302271959830197
2705222,2023,"Filantrópico",0.527582907816946,0.496265714668267,0.940640243107449,0.51022452237785,-0.0173583854390956
2705982,2023,"Filantrópico",0.800523720348199,0.453671621241756,0.566718524023779,0.735963339767705,-0.0645603805804933
2708566,2023,"Privado",0.248398170720815,0.231967091655808,0.933851851576336,0.229601950622822,-0.0187962200979921
2708779,2023,"Filantrópico",0.763105268556375,0.557543454327614,0.730624564265375,0.725463578704812,-0.037641689851563
2716097,2023,"Público Municipal",0.612572735576028,0.549058064462908,0.896314890584552,0.574530870271511,-0.0380418653045179
2745798,2023,"Filantrópico",0.966316059133907,0.806739410567172,0.834860812817537,0.919227273277966,-0.0470887858559409
2748029,2023,"Filantrópico",0.542943373060759,0.496915128391964,0.915224594400484,0.474782689477344,-0.0681606835834151
2748223,2023,"Filantrópico",0.798547847639453,0.408846931772184,0.511988020480871,0.702430599754134,-0.0961172478853191
2748568,2023,"Filantrópico",0.544045282330111,0.54382247006001,0.999590452711681,0.524001420706382,-0.0200438616237296
2749319,2023,"Público Municipal",0.558003312838096,0.477924782480027,0.856490940975284,0.529479411585154,-0.0285239012529422
2750511,2023,"Direta",0.728705404521915,0.727356100496541,0.99814835457923,0.697514536645445,-0.0311908678764699
2750546,2023,"OSS",0.822840752257112,0.794639324612682,0.965726748988706,0.772061037018576,-0.0507797152385359
2750988,2023,"Filantrópico",0.338313297813395,0.303085132075482,0.895871176316152,0.320958960299004,-0.0173543375143911
2751003,2023,"Filantrópico",0.883650855077548,0.850119392003774,0.962053493321374,0.800190868439066,-0.0834599866384814
2751038,2023,"Filantrópico",0.912552485466113,0.830279215748774,0.909842698334972,0.865519853223786,-0.0470326322423268
2751046,2023,"Filantrópico",1,1,1,0.894087216819433,-0.105912783180567
2751623,2023,"Filantrópico",0.441799789128124,0.439302802889416,0.994348149772467,0.426923155751869,-0.0148766333762549
2751704,2023,"Filantrópico",0.470539803822003,0.462684667798217,0.983306117867219,0.455298188200124,-0.0152416156218796
2754843,2023,"Filantrópico",0.679091020031588,0.510987920702282,0.75245866257886,0.646222268070282,-0.0328687519613058
2755092,2023,"Filantrópico",0.508606565655516,0.451087313186079,0.886908159757427,0.478288071355459,-0.0303184943000566
2755130,2023,"OSS",1,0.653866460196703,0.653866460196703,0.869550775964545,-0.130449224035455
2758245,2023,"Filantrópico",0.63602545010999,0.626303827311611,0.984715041203623,0.612517859846532,-0.0235075902634574
2765934,2023,"Filantrópico",0.712901846345508,0.702772432882566,0.985791292988134,0.686050560415568,-0.0268512859299405
2765942,2023,"Filantrópico",0.661046027529584,0.560616379785349,0.848074652048732,0.603031128296805,-0.0580148992327795
2772310,2023,"Filantrópico",0.565549298146442,0.398762857228148,0.705089474136159,0.524917027503198,-0.0406322706432435
2774720,2023,"Filantrópico",0.739376324399275,0.732207711739661,0.990304514192501,0.677054696227544,-0.0623216281717305
2784602,2023,"Filantrópico",0.630759819340443,0.540363314806102,0.856686330101266,0.579582446380539,-0.0511773729599047
2785188,2023,"Público Municipal",0.9079455022726,0.905559687337381,0.997372292798138,0.855218208140789,-0.0527272941318113
2785382,2023,"Filantrópico",0.432393933441036,0.41515021754409,0.960120356546821,0.403048909484518,-0.0293450239565173
2786435,2023,"Filantrópico",0.910677891849679,0.595011301892887,0.653371853229421,0.853753392940943,-0.0569244989087362
2786680,2023,"Público Municipal",0.620972921485278,0.474676754250956,0.764408137339704,0.566822931643612,-0.0541499898416663
2790556,2023,"OSS",0.676224216811674,0.467148223353511,0.690818535834262,0.635500982643798,-0.040723234167876
2790564,2023,"Direta",0.74711668777554,0.745819814028317,0.99826416171872,0.654886999298455,-0.0922296884770853
2790580,2023,"OSS",0.901763755513798,0.900667697136449,0.99878453933123,0.851478737254582,-0.0502850182592158
2790602,2023,"OSS",0.942563847978096,0.656632706470898,0.696645333766458,0.874066770811031,-0.0684970771670651
2790610,2023,"Direta",0.619049075167587,0.61825832285547,0.998722633885039,0.59579401449403,-0.0232550606735566
2790637,2023,"Filantrópico",0.813858217045082,0.784895681206206,0.964413290629378,0.752594202548653,-0.0612640144964292
2790734,2023,"Direta",1,0.564632037506688,0.564632037506688,0.76240105466651,-0.23759894533349
2791676,2023,"Filantrópico",0.768074233866791,0.757741241012504,0.986546882581561,0.712595174846477,-0.0554790590203139
2791692,2023,"Filantrópico",0.747787527611743,0.735003902474776,0.982904736084868,0.696758086867624,-0.0510294407441186
2791722,2023,"Filantrópico",0.598715693965662,0.494432154018219,0.825821268761624,0.560499666012754,-0.0382160279529078
2791749,2023,"Filantrópico",0.527973637480439,0.523516596086472,0.991558212233403,0.49292528540259,-0.0350483520778496
2792141,2023,"OSS",1,0.865417915912808,0.865417915912808,0.93102014887555,-0.06897985112445
2792168,2023,"OSS",0.926795533729028,0.781942795767022,0.843705830800478,0.880283508496572,-0.046512025232456
2792176,2023,"OSS",0.907649243119738,0.769503116213444,0.847797893345382,0.844442283767552,-0.0632069593521862
2798298,2023,"Filantrópico",0.806203732648194,0.551943961589538,0.684620945349048,0.743119806668658,-0.0630839259795363
3012212,2023,"Público Municipal",0.803902308352118,0.795769560090366,0.989883412229002,0.752946432976379,-0.0509558753757393
3021378,2023,"Público Municipal",0.560295981611361,0.553513001336187,0.987893933746112,0.540852527320331,-0.01944345429103
3028399,2023,"OSS",0.489033786757006,0.47541749079262,0.972156737769222,0.46013509588825,-0.0288986908687565
3126838,2023,"OSS",0.638517143867739,0.549479140455396,0.860555030875122,0.551976669884408,-0.0865404739833311
3139050,2023,"Público Municipal",0.747648670112572,0.721159139663268,0.964569547826098,0.704649773615073,-0.0429988964974992
3212130,2023,"Público Municipal",0.957775429034419,0.873053953349024,0.911543485960162,0.914536937447339,-0.0432384915870798
3774554,2023,"Público Municipal",0.699838837681007,0.664225886983937,0.949112640254323,0.666894816423258,-0.0329440212577489
4049020,2023,"Filantrópico",0.617560892522699,0.532741887730883,0.862654831582137,0.574555682194185,-0.0430052103285145
5200105,2023,"Público Municipal",0.748089005032411,0.71610920141074,0.957251338535198,0.707353608482277,-0.0407353965501339
5366828,2023,"Filantrópico",1,1,1,0.955322819778712,-0.0446771802212875
5420938,2023,"Público Municipal",0.977855405255829,0.878845833354209,0.898748249107733,0.914235828818886,-0.0636195764369436
5586348,2023,"Privado",0.706439758648954,0.705500249993239,0.998670079586811,0.67592935245907,-0.0305104061898847
5718368,2023,"Público Municipal",1,0.873574757179618,0.873574757179618,0.869682950781856,-0.130317049218144
5860490,2023,"Filantrópico",0.34019561602142,0.302019589281445,0.887782131979118,0.31717356427555,-0.02302205174587
5935857,2023,"Público Municipal",0.769296268751639,0.766251451887716,0.99604207509174,0.704015119513733,-0.0652811492379062
6020917,2023,"Público Municipal",0.622702661803065,0.621659560026388,0.998324879849306,0.58899183070987,-0.0337108310931953
6053858,2023,"Público Municipal",0.689716448065072,0.558383870728907,0.809584681205437,0.654424110079977,-0.035292337985095
6095666,2023,"Público Municipal",1,0.824159624341232,0.824159624341232,0.897708676665498,-0.102291323334502
6123740,2023,"Direta",0.904190829305282,0.57166119063727,0.632235112444676,0.793384162546047,-0.110806666759234
6164366,2023,"Direta",1,1,1,0.822748980045163,-0.177251019954837
6236596,2023,"OSS",0.799519643277083,0.78911083287811,0.986981169898079,0.763414236785812,-0.0361054064912708
6878687,2023,"OSS",0.76856880587889,0.688716450446276,0.896102528723763,0.726784010931858,-0.0417847949470324
6943284,2023,"Público Municipal",0.729954792827598,0.729732534972766,0.999695518329331,0.700017149106334,-0.029937643721265
6966594,2023,"Público Municipal",0.984844777909036,0.983310029190047,0.998441633896615,0.925689525472307,-0.0591552524367285
7320175,2023,"Filantrópico",0.745165623911102,0.674112429758715,0.904647783160669,0.703445019964578,-0.0417206039465235
7373465,2023,"Público Municipal",0.883232743108111,0.504183190750355,0.57083842813178,0.840385263802711,-0.0428474793054001
7473702,2023,"Público Municipal",0.968524565829543,0.96691160751354,0.998334623227009,0.887423123994732,-0.0811014418348109
7573162,2023,"OSS",1,1,1,0.932179019634728,-0.0678209803652724
7580770,2023,"Direta",0.782986198256456,0.779936855190459,0.996105495763799,0.743715393537576,-0.0392708047188799
7711980,2023,"Público Municipal",0.63685407622886,0.57068106524922,0.896093919392831,0.60618594900221,-0.0306681272266505
8028,2024,"Público Municipal",0.595388721939197,0.547325342273898,0.919273950119924,0.554859706921349,-0.0405290150178476
8036,2024,"Público Municipal",0.57840225732515,0.530492171963935,0.917168225478964,0.54403732827666,-0.0343649290484901
8052,2024,"Direta",0.325019869372148,0.261903554883831,0.805807827656073,0.303596764744036,-0.0214231046281119
8923,2024,"Público Municipal",0.871393460195864,0.683918811671518,0.784856488959411,0.818395211640618,-0.0529982485552459
9601,2024,"Filantrópico",0.773166572251594,0.727178415842169,0.94051973008158,0.637687575453272,-0.135478996798322
9628,2024,"Público Municipal",1,0.758910375513529,0.758910375513529,0.892344413888729,-0.107655586111271
2022621,2024,"Filantrópico",0.599585233095835,0.481680714380046,0.803356533470623,0.557287374222324,-0.0422978588735117
2022648,2024,"Filantrópico",0.316386113437673,0.280208530428043,0.885653695048293,0.284766456367565,-0.0316196570701076
2023016,2024,"Filantrópico",0.749231595706185,0.726420229610869,0.96955365173326,0.69286506453506,-0.0563665311711252
2023474,2024,"Público Municipal",0.429222009206793,0.42775653125626,0.996585734377318,0.411837119316001,-0.0173848898907923
2023709,2024,"Filantrópico",0.640680816359957,0.632438714697596,0.987135401198387,0.609239239245956,-0.0314415771140006
2024691,2024,"Filantrópico",0.503360339784382,0.501369090164596,0.996044087182875,0.474691805373527,-0.0286685344108553
2024756,2024,"Filantrópico",0.638935561838323,0.625900720927262,0.979599130664197,0.617118899144713,-0.0218166626936105
2025361,2024,"Público Municipal",0.322482505248618,0.318805297408177,0.98859718657418,0.274257986689026,-0.0482245185595918
2025477,2024,"Filantrópico",0.403479283319361,0.392492567347134,0.972770061744333,0.366310364262805,-0.0371689190565552
2025507,2024,"Filantrópico",0.581865649481518,0.463068322837588,0.795833751743575,0.53277959724711,-0.0490860522344085
2025752,2024,"Filantrópico",0.426028931052726,0.239317058644242,0.561738983436839,0.385626103408647,-0.0404028276440791
2026805,2024,"Filantrópico",0.739779075082647,0.716308750496379,0.968273873407887,0.689129609673161,-0.0506494654094867
2027186,2024,"Filantrópico",0.67917496096462,0.652889164034198,0.961297458768079,0.639142743586194,-0.040032217378426
2027356,2024,"Público Municipal",0.65198058321487,0.622639600650755,0.954997152799496,0.584334356933998,-0.0676462262808717
2028204,2024,"Filantrópico",0.370727334582368,0.366157020455602,0.987672033593329,0.358297350310328,-0.0124299842720402
2028239,2024,"Filantrópico",1,1,1,0.851601258998521,-0.148398741001479
2028840,2024,"Direta",0.528736910052808,0.526386111130855,0.995553934523469,0.447148987688492,-0.0815879223643159
2040069,2024,"Filantrópico",0.680957277600304,0.680723007681321,0.999655969725724,0.64090463639363,-0.0400526412066741
2058308,2024,"Público Municipal",0.855137586545535,0.82424467981147,0.963873758772713,0.771176861250682,-0.083960725294853
2058790,2024,"Público Municipal",0.670905542650536,0.662248906825869,0.987097087034835,0.630751734163362,-0.0401538084871748
2065665,2024,"Direta",0.76830473674724,0.759068929805721,0.987978979563995,0.741235032380431,-0.0270697043668092
2066092,2024,"OSS",0.747985290471619,0.661085612435992,0.883821675181827,0.682957388534261,-0.0650279019373581
2066572,2024,"Direta",0.749548487865396,0.537402532872705,0.716968337036005,0.707247992560044,-0.0423004953053523
2069776,2024,"Público Municipal",0.674445212831671,0.614202534522617,0.910678173463307,0.629150912800101,-0.0452943000315693
2071568,2024,"Filantrópico",0.701466084203698,0.380970953783026,0.543106733685496,0.600211369431503,-0.101254714772195
2075717,2024,"Público Municipal",0.780259191902469,0.775869861370773,0.994374522495539,0.714445887074903,-0.0658133048275655
2075962,2024,"Filantrópico",0.622660566014904,0.611809831459248,0.982573596036276,0.581879368059186,-0.040781197955718
2076896,2024,"Filantrópico",1,0.693885372919574,0.693885372919574,0.943971879722255,-0.0560281202777447
2076926,2024,"Direta",0.557025987092919,0.507768505083161,0.911570585302798,0.524832596026834,-0.0321933910660858
2077388,2024,"Filantrópico",0.759500647321262,0.758237764162841,0.998337219115118,0.72495588637036,-0.0345447609509022
2077396,2024,"Filantrópico",0.947651937556116,0.402842473175009,0.425095393371846,0.774708357799808,-0.172943579756308
2077426,2024,"OSS",0.846393272574258,0.734417016054825,0.867701858996511,0.797235004164976,-0.0491582684092828
2077434,2024,"OSS",0.622592705993419,0.594456580132195,0.954808134450708,0.587364697333853,-0.0352280086595661
2077450,2024,"Público Municipal",0.546846424722271,0.541620315502038,0.990443186635285,0.527786284892729,-0.0190601398295417
2077477,2024,"Filantrópico",0.877875333932081,0.492922009525925,0.561494315278325,0.734700721170323,-0.143174612761758
2077485,2024,"Filantrópico",0.850368247425852,0.37847137386893,0.445067622191445,0.722167191343968,-0.128201056081883
2077493,2024,"Direta",0.506567018799463,0.444380316114607,0.877238942969016,0.466822955324886,-0.0397440634745768
2077507,2024,"Privado",0.326788003654354,0.258537443256617,0.791147289268531,0.2901387909067,-0.0366492127476537
2077523,2024,"Direta",0.674613282483846,0.494591694777371,0.733148468343735,0.625727469205129,-0.0488858132787168
2077531,2024,"Filantrópico",0.324729737570143,0.32351682049852,0.996264841401039,0.276629109624582,-0.0481006279455611
2077574,2024,"OSS",0.696286126816301,0.510989833321367,0.733879096023093,0.625249533162646,-0.0710365936536554
2077582,2024,"Filantrópico",0.421115093209286,0.416481968520483,0.988997960976668,0.406009569266261,-0.0151055239430252
2077590,2024,"Filantrópico",0.748933875994344,0.665670150398383,0.888823662188584,0.647342043007589,-0.101591832986755
2077620,2024,"OSS",0.76475995658409,0.595648537830156,0.778869935202551,0.688709349897151,-0.0760506066869394
2077639,2024,"Público Municipal",0.753745739081108,0.692579445392976,0.918850229571182,0.713217107936939,-0.0405286311441689
2077647,2024,"Filantrópico",0.503659848065643,0.488066557540091,0.969040036474141,0.474896095653885,-0.0287637524117582
2077655,2024,"Filantrópico",0.367964811350045,0.365072232132916,0.992138978706914,0.310004404368161,-0.0579604069818839
2077671,2024,"OSS",0.718915967553784,0.624801849999511,0.869088847929598,0.672847843890707,-0.0460681236630771
2077701,2024,"Direta",0.486010153598948,0.462672202530484,0.951980527781891,0.461795816303352,-0.0242143372955959
2078015,2024,"Filantrópico",1,0.341296966659849,0.341296966659849,0.819964003984051,-0.180035996015949
2078074,2024,"Filantrópico",0.630320071025858,0.630264821244703,0.999912346466987,0.596625171316031,-0.0336948997098268
2078104,2024,"OSS",0.803670026256386,0.719715604070412,0.895536203363156,0.731315992368898,-0.0723540338874878
2078139,2024,"Filantrópico",0.373443184318374,0.352802021236733,0.944727433921933,0.333253792532455,-0.0401893917859185
2078155,2024,"Filantrópico",0.385983260381849,0.3548256910857,0.919277407871718,0.319720878410573,-0.0662623819712757
2078252,2024,"Filantrópico",0.521374947747529,0.503245008610852,0.965226677624226,0.489158772192842,-0.0322161755546873
2078287,2024,"OSS",1,1,1,0.827348827024161,-0.172651172975839
2078295,2024,"Filantrópico",0.667672322648684,0.595222828987797,0.891489445940372,0.595879839247237,-0.0717924834014476
2078414,2024,"Filantrópico",0.604595580279069,0.589377638921344,0.974829552424612,0.566528929311266,-0.0380666509678029
2078465,2024,"Filantrópico",0.143410669103715,0.135490558742197,0.944773213799107,0.134544507295931,-0.00886616180778363
2078473,2024,"Público Municipal",0.574139775269402,0.570598846666425,0.993832636658355,0.542137402599896,-0.0320023726695061
2078503,2024,"Filantrópico",0.711814640042149,0.70351741117523,0.988343554065666,0.686351106658211,-0.0254635333839381
2078511,2024,"Filantrópico",0.396651537083441,0.393074508989474,0.990981938150879,0.375692631385845,-0.0209589056975969
