"cnes","ano","categoria","te_bcc_leitos"
7580770,2018,"Direta",0.649265303108617
7711980,2018,"Público Municipal",0.373759364026451
8028,2019,"Público Municipal",0.404673268260851
8036,2019,"Público Municipal",0.477196911576459
8052,2019,"Direta",0.242475715524966
8923,2019,"Público Municipal",0.743307340763821
9601,2019,"Filantrópico",0.792456106838545
9628,2019,"Público Municipal",0.977647742636737
2022621,2019,"Filantrópico",0.424288418302512
2022648,2019,"Filantrópico",0.0969386231695509
2023016,2019,"Filantrópico",0.384469352196188
2023474,2019,"Público Municipal",0.474596336610872
2023709,2019,"Filantrópico",0.386985859801436
2024691,2019,"Filantrópico",0.446304249409634
2024756,2019,"Filantrópico",0.442118718542782
2025361,2019,"Público Municipal",0.743271491607224
2025477,2019,"Filantrópico",0.31786757324085
2025507,2019,"Filantrópico",0.574283349068855
2025752,2019,"Filantrópico",0.305758350329006
2026805,2019,"Filantrópico",0.212015600057778
2027186,2019,"Filantrópico",0.56927510318985
2027356,2019,"Público Municipal",0.590533697391053
2028204,2019,"Filantrópico",0.216809076834903
2028239,2019,"Filantrópico",0.412865254913017
2028840,2019,"Direta",0.18877875015393
2040069,2019,"Filantrópico",0.801710686008207
2058308,2019,"Público Municipal",0.296376246727029
2058790,2019,"Público Municipal",0.41224426785071
2065665,2019,"Direta",0.603957075788061
2066092,2019,"OSS",0.902402350878616
2066572,2019,"Direta",0.374671160091567
2069776,2019,"Público Municipal",0.545789093840822
2071371,2019,"Direta",0.394897489008982
2071568,2019,"Filantrópico",0.950778063176393
2075717,2019,"Público Municipal",0.489045383411581
2075962,2019,"Filantrópico",0.519999656879144
2076896,2019,"Filantrópico",0.720617136242501
2076926,2019,"Direta",0.55628925195647
2076985,2019,"Filantrópico",0.0850659512631343
2077388,2019,"Filantrópico",0.707659173821506
2077396,2019,"Filantrópico",0.992278902999885
2077426,2019,"OSS",0.935631468221398
2077434,2019,"OSS",0.568204840712217
2077450,2019,"Público Municipal",0.622171414921706
2077477,2019,"Filantrópico",0.780538862975812
2077485,2019,"Filantrópico",0.700423211269954
2077493,2019,"Direta",0.450412808590303
2077507,2019,"Privado",0.126412370500709
2077523,2019,"Direta",0.492235425256194
2077531,2019,"Filantrópico",0.2157415588968
2077574,2019,"OSS",0.781780894214998
2077582,2019,"Filantrópico",0.316974757234355
2077590,2019,"Filantrópico",0.28376789133079
2077620,2019,"OSS",0.681748804862137
2077639,2019,"Público Municipal",0.541536249048304
2077647,2019,"Filantrópico",0.33434976081104
2077655,2019,"Filantrópico",0.13678785202763
2077671,2019,"OSS",0.878385461464595
2077701,2019,"Direta",0.475897570699437
2078015,2019,"Filantrópico",1
2078074,2019,"Filantrópico",0.411507229036977
2078104,2019,"OSS",0.79053258041921
2078139,2019,"Filantrópico",0.209839607916717
2078155,2019,"Filantrópico",0.244960400757587
2078252,2019,"Filantrópico",0.375061647063962
2078287,2019,"Direta",0.546909940200467
2078295,2019,"Filantrópico",0.340878218829269
2078325,2019,"Público Municipal",0.790655015799029
2078414,2019,"Filantrópico",0.341452540284081
2078465,2019,"Filantrópico",0.0728138373664619
2078473,2019,"Público Municipal",0.378926306706157
2078503,2019,"Filantrópico",0.257176110031744
2078511,2019,"Filantrópico",0.174925366327958
2078562,2019,"OSS",0.686569881374184
2078775,2019,"Filantrópico",0.513477734428435
2078848,2019,"Filantrópico",0.349094567404427
2079097,2019,"Filantrópico",0.514821651196701
2079135,2019,"Filantrópico",0.466775188901577
2079186,2019,"Público Municipal",0.611530795337292
2079194,2019,"Direta",0.0786463803586398
2079208,2019,"Filantrópico",0.0874320924636307
2079232,2019,"Filantrópico",0.436265489041709
2079240,2019,"Direta",0.43729994873145
2079321,2019,"Filantrópico",0.294484412814417
2079356,2019,"Filantrópico",0.218799731347333
2079364,2019,"Filantrópico",0.189667763688269
2079410,2019,"Direta",0.368106546092655
2079593,2019,"Filantrópico",0.5751761676165
2079615,2019,"Público Municipal",0.235880791258656
2079704,2019,"Filantrópico",0.467624245709248
2079720,2019,"OSS",0.361986306013351
2079798,2019,"Direta",0.847237493324955
2079828,2019,"OSS",0.753697700532805
2079836,2019,"Filantrópico",0.400242929776096
2079860,2019,"Filantrópico",0.519124682028248
2079895,2019,"Filantrópico",0.381502777601963
2079925,2019,"Filantrópico",0.53533176486073
2080028,2019,"Público Municipal",0.486300879614494
2080044,2019,"Filantrópico",0.23191885824135
2080052,2019,"Filantrópico",0.760039054742554
2080079,2019,"Direta",0.433759032271872
2080087,2019,"Filantrópico",0.418562743628897
2080095,2019,"Filantrópico",0.319461933601167
2080125,2019,"Filantrópico",0.721357636796032
2080192,2019,"Direta",0.0635193569963471
2080222,2019,"Filantrópico",0.312870474327865
2080273,2019,"OSS",0.657597586459381
2080281,2019,"Filantrópico",0.19809059037793
2080338,2019,"OSS",0.787015157717163
2080346,2019,"Público Municipal",0.405422209165924
2080354,2019,"Filantrópico",0.0838940964501684
2080400,2019,"Filantrópico",0.600162155255364
2080427,2019,"Público Municipal",0.629768808675526
2080478,2019,"Filantrópico",0.163271603747748
2080532,2019,"Filantrópico",0.309068648522463
2080575,2019,"Filantrópico",0.25821751515789
2080583,2019,"Público Municipal",0.491397213105934
2080664,2019,"Filantrópico",0.461911281425729
2080680,2019,"OSS",0.775206229068921
2080923,2019,"Filantrópico",0.336482011319905
2080931,2019,"Filantrópico",0.587058875070527
2080958,2019,"Filantrópico",0.260575477252931
2081059,2019,"Público Municipal",0.486945320064665
2081083,2019,"OSS",0.395084081598639
2081091,2019,"Público Municipal",0.465443568431599
2081105,2019,"Filantrópico",0.238075817786925
2081164,2019,"Filantrópico",0.375819647082449
2081253,2019,"Filantrópico",0.340651438811986
2081261,2019,"Filantrópico",0.480469491335724
2081350,2019,"Filantrópico",0.307081829340917
2081377,2019,"Filantrópico",0.532445408731143
2081458,2019,"Filantrópico",0.615324386358209
2081466,2019,"Filantrópico",0.107088739243319
2081482,2019,"Filantrópico",0.494376170144536
2081490,2019,"Público Municipal",0.602361021052236
2081512,2019,"Filantrópico",0.456727220835197
2081555,2019,"Filantrópico",0.457675442908548
2081695,2019,"OSS",0.61579755004922
2081725,2019,"Direta",0.143761344031828
2081814,2019,"Filantrópico",0.230543867552293
2081873,2019,"Filantrópico",0.278961675969078
2081970,2019,"Público Municipal",0.649871024889763
2082098,2019,"Filantrópico",0.718310825377513
2082128,2019,"Filantrópico",0.641357184757381
2082179,2019,"Filantrópico",0.0243631064005391
2082187,2019,"Filantrópico",1
2082225,2019,"Direta",0.541898459916847
2082276,2019,"Filantrópico",0.205561957106842
2082322,2019,"Filantrópico",0.461673878350142
2082349,2019,"Público Municipal",0.657941099643752
2082381,2019,"Público Municipal",0.532228240920209
2082454,2019,"Filantrópico",0.119721798183991
2082470,2019,"Filantrópico",0.0841441350608031
2082519,2019,"Filantrópico",0.28192359301268
2082527,2019,"Filantrópico",0.575700262884628
2082586,2019,"Filantrópico",0.313097799005846
2082594,2019,"Público Municipal",0.359948512958529
2082632,2019,"Filantrópico",0.222708783759024
2082640,2019,"Filantrópico",0.395728650986909
2082659,2019,"Filantrópico",0.252137835564731
2082667,2019,"Filantrópico",0.375578205874601
2082675,2019,"Filantrópico",0.134175117455804
2082691,2019,"Filantrópico",0.226407842576875
2082721,2019,"Filantrópico",0.614231848015485
2082748,2019,"Filantrópico",0.309118146049164
2082810,2019,"Filantrópico",0.243279997210468
2082829,2019,"Público Municipal",0.693361933043421
2082845,2019,"Filantrópico",0.360408871041343
2082853,2019,"Filantrópico",0.288485504236183
2082861,2019,"Público Municipal",0.768655188253721
2082888,2019,"Filantrópico",0.434741607240562
2082926,2019,"Filantrópico",0.566839240674366
2083019,2019,"OSS",0.55556335832404
2083027,2019,"Filantrópico",0.308108555272775
2083051,2019,"Filantrópico",0.263011266225814
2083086,2019,"Filantrópico",0.987783394344819
2083094,2019,"Direta",0.393826203396998
2083116,2019,"Filantrópico",0.388352615983077
2083140,2019,"Filantrópico",0.20910581766176
2083175,2019,"Filantrópico",0.478756587623297
2083604,2019,"Filantrópico",0.49118976435239
2083876,2019,"Filantrópico",1
2083981,2019,"OSS",0.847805368115399
2084058,2019,"Filantrópico",0.28068947914231
2084163,2019,"OSS",0.632009880978661
2084171,2019,"Filantrópico",0.522687242041063
2084228,2019,"Filantrópico",0.37514103046258
2084236,2019,"Direta",0.0851926417724739
2084414,2019,"Filantrópico",0.590348943460702
2084422,2019,"Filantrópico",0.546416685781432
2084473,2019,"Público Municipal",0.388609510292144
2085194,2019,"Filantrópico",0.322269992542739
2087057,2019,"Filantrópico",0.487935940566944
2087103,2019,"Filantrópico",0.41530684900875
2087111,2019,"Filantrópico",0.394786025096014
2087219,2019,"Público Municipal",0.475029296631511
2087618,2019,"Público Municipal",0.702646267164172
2087715,2019,"Público Municipal",0.917498034947699
2087804,2019,"OSS",0.634816323848328
2088193,2019,"Filantrópico",0.341462498297618
2088487,2019,"Filantrópico",0.211716164524864
2088495,2019,"Filantrópico",0.77224884524354
2088517,2019,"Direta",0.359456095725861
2088525,2019,"Filantrópico",0.212993381456968
2088576,2019,"OSS",0.61577076687402
2089327,2019,"Filantrópico",0.531274489485892
2089335,2019,"Filantrópico",0.352218291977831
2089572,2019,"Filantrópico",0.125068916354407
2089696,2019,"Filantrópico",0.403878503978721
2089785,2019,"Filantrópico",1
2090236,2019,"Filantrópico",1
2090961,2019,"Filantrópico",0.358213855655064
2091267,2019,"Filantrópico",0.209042319708745
2091313,2019,"Direta",0.509085525759242
2091399,2019,"Filantrópico",1
2091585,2019,"OSS",0.861283197758983
2091755,2019,"Direta",0.52922916171008
2092298,2019,"Público Municipal",0.364608721238162
2092611,2019,"Filantrópico",0.469969365992909
2093324,2019,"Filantrópico",0.377769413956817
2093332,2019,"Filantrópico",0.314665772412251
2096412,2019,"Filantrópico",0.527686614063264
2096463,2019,"Filantrópico",0.440895163093977
2096498,2019,"Público Municipal",0.907610225635333
2097613,2019,"Filantrópico",0.00436203828191539
2097877,2019,"Filantrópico",0.387534818207313
2688433,2019,"Filantrópico",0.440049448827342
2688522,2019,"Filantrópico",0.145134518239005
2688573,2019,"Direta",0.591158532377108
2688689,2019,"Filantrópico",0.643401674032634
2698374,2019,"Filantrópico",0.27486349762903
2698471,2019,"Público Municipal",0.297032742139907
2699915,2019,"Filantrópico",0.447719429953463
2702193,2019,"Filantrópico",0.372183210181309
2704900,2019,"Filantrópico",0.551924352774204
2705222,2019,"Filantrópico",0.364692903201263
2705982,2019,"Filantrópico",0.878112228022583
2708566,2019,"Privado",0.044897094270654
2708779,2019,"Filantrópico",0.692280601278094
2716097,2019,"Público Municipal",0.390986449729244
2745798,2019,"Filantrópico",0.316561802176023
2748029,2019,"Filantrópico",0.302266263950932
2748223,2019,"Filantrópico",0.981770240133603
2748568,2019,"Filantrópico",0.514672732594262
2749319,2019,"Público Municipal",0.529050125086148
2750511,2019,"Direta",0.688716023535357
2750546,2019,"OSS",0.642274953308029
2750988,2019,"Filantrópico",0.237934914954064
2751003,2019,"Filantrópico",0.316982372181628
2751038,2019,"Filantrópico",0.360024992600875
2751046,2019,"Filantrópico",0.407345236278549
2751623,2019,"Filantrópico",0.366480404090748
2751704,2019,"Filantrópico",0.320483970839204
2754843,2019,"Filantrópico",0.626660113588509
2755092,2019,"Filantrópico",0.480071972733407
2755130,2019,"OSS",1
2758245,2019,"Filantrópico",0.680061823802164
2765934,2019,"Filantrópico",0.456485819876917
2765942,2019,"Filantrópico",0.551337855292914
2772310,2019,"Filantrópico",0.544493418934873
2774720,2019,"Filantrópico",0.257061018132568
2784602,2019,"Filantrópico",0.522895320729613
2785188,2019,"Público Municipal",0.714128433743637
2785382,2019,"Filantrópico",0.213575568952175
2786435,2019,"Filantrópico",0.883820313003994
2786680,2019,"Público Municipal",0.686944132360048
2790556,2019,"OSS",0.611521854666269
2790564,2019,"Direta",0.445397275457474
2790580,2019,"OSS",0.859616554800169
2790602,2019,"OSS",0.78082603112915
2790610,2019,"Direta",1
2790637,2019,"Filantrópico",0.151005291558058
2790734,2019,"Direta",0.0727920149365433
2790998,2019,"Filantrópico",0.0221238030628793
2791676,2019,"Filantrópico",0.371534666056259
2791692,2019,"Filantrópico",0.206279459934489
2791722,2019,"Filantrópico",0.520419094554781
2791749,2019,"Filantrópico",0.273972784029062
2792141,2019,"OSS",1
2792168,2019,"OSS",0.949379555093812
2792176,2019,"OSS",0.904354178725273
2798298,2019,"Filantrópico",0.76635609932979
2812703,2019,"Filantrópico",0.0855763792259887
3001466,2019,"OSS",0.127172890282452
3012212,2019,"Público Municipal",0.653229712310088
3021378,2019,"Público Municipal",0.603331644352973
3028399,2019,"OSS",0.491975512567958
3126838,2019,"OSS",0.63426638100077
3139050,2019,"Público Municipal",0.713383442020616
3212130,2019,"Público Municipal",0.701722448916623
3223728,2019,"Filantrópico",0.0971849755680229
3753433,2019,"Filantrópico",0.117910932056265
3774554,2019,"Público Municipal",0.340573543358941
4049020,2019,"Filantrópico",0.487973387730748
5200105,2019,"Público Municipal",0.578487782433816
5366828,2019,"Filantrópico",0.751057073756602
5420938,2019,"Público Municipal",0.802858360470615
5586348,2019,"Privado",0.454351828870585
5718368,2019,"Público Municipal",1
5860490,2019,"Filantrópico",0.254548631840683
5935857,2019,"Público Municipal",0.702216366458506
6020917,2019,"Público Municipal",0.564033783500971
6053858,2019,"Público Municipal",0.559061289058531
6095666,2019,"Público Municipal",0.823952711443719
6123740,2019,"Direta",0.745497639527942
6164366,2019,"Direta",0.989093837132651
6236596,2019,"OSS",0.676092073553557
6878687,2019,"OSS",0.414065438134637
6943284,2019,"Público Municipal",0.555939556849034
6966594,2019,"Público Municipal",0.657767169727629
7320175,2019,"Filantrópico",0.308719069125376
7373465,2019,"Público Municipal",0.423310779037984
7473702,2019,"Público Municipal",0.536427911746445
7573162,2019,"OSS",0.814088650289366
7580770,2019,"Direta",0.732471026808867
7711980,2019,"Público Municipal",0.535956217788766
8028,2020,"Público Municipal",0.473539614811557
8036,2020,"Público Municipal",0.631144412418002
8052,2020,"Direta",0.262218632112789
8923,2020,"Público Municipal",0.614706893373653
9601,2020,"Filantrópico",0.933535083503545
9628,2020,"Público Municipal",1
2022621,2020,"Filantrópico",0.461139261170513
2022648,2020,"Filantrópico",0.137313625059619
2023016,2020,"Filantrópico",0.346089342887635
2023474,2020,"Público Municipal",0.320389042866131
2023709,2020,"Filantrópico",0.384969856755667
2024691,2020,"Filantrópico",0.488275837929757
2024756,2020,"Filantrópico",0.476753631949823
2025361,2020,"Público Municipal",0.691022631085393
2025477,2020,"Filantrópico",0.313126842551404
2025507,2020,"Filantrópico",0.556312362758004
2025752,2020,"Filantrópico",0.2514333711516
2026805,2020,"Filantrópico",0.181544694947528
2027186,2020,"Filantrópico",0.537761187877905
2027356,2020,"Público Municipal",0.656619746699365
2028204,2020,"Filantrópico",0.207614116800432
2028239,2020,"Filantrópico",0.280982619794211
2028840,2020,"Direta",0.204418204140631
2040069,2020,"Filantrópico",0.868426172102976
2058308,2020,"Público Municipal",0.250074486046281
2058790,2020,"Público Municipal",0.560941495095638
2065665,2020,"Direta",0.713661954034285
2066092,2020,"OSS",0.988614118644239
2066572,2020,"Direta",0.263629001530753
2069776,2020,"Público Municipal",0.570919632293703
2071371,2020,"Direta",0.354922418505733
2071568,2020,"Filantrópico",0.872095507218133
2075717,2020,"Público Municipal",0.419882909570809
2075962,2020,"Filantrópico",0.276918614697243
2076896,2020,"Filantrópico",0.557963525599683
2076926,2020,"Direta",0.591042247118262
2076985,2020,"Filantrópico",0.0951465034326871
2077388,2020,"Filantrópico",0.84924203022076
2077396,2020,"Filantrópico",1
2077426,2020,"OSS",0.934494801298037
2077434,2020,"OSS",0.579957024878971
2077450,2020,"Público Municipal",1
2077477,2020,"Filantrópico",0.806519324658073
2077485,2020,"Filantrópico",0.62073166269653
2077493,2020,"Direta",0.378676879757824
2077507,2020,"Privado",0.178854622700457
2077523,2020,"Direta",0.459330684992868
2077531,2020,"Filantrópico",0.180305432865383
2077574,2020,"OSS",0.727835990539682
2077582,2020,"Filantrópico",0.287193943298969
2077590,2020,"Filantrópico",0.331635986281741
2077620,2020,"OSS",0.696740991478559
2077639,2020,"Público Municipal",0.584305305064796
2077647,2020,"Filantrópico",0.3148779456043
2077655,2020,"Filantrópico",0.0672525935224247
2077671,2020,"OSS",0.909316252294299
2077701,2020,"Direta",0.523450302266566
2078015,2020,"Filantrópico",0.850565613748372
2078074,2020,"Filantrópico",0.463441824742002
2078104,2020,"OSS",0.676206875314357
2078139,2020,"Filantrópico",0.17575525403797
2078155,2020,"Filantrópico",0.16649046526195
2078252,2020,"Filantrópico",0.432487162797425
2078287,2020,"Direta",0.486969354386841
2078295,2020,"Filantrópico",0.324722538515358
2078325,2020,"Público Municipal",0.389567574497701
2078414,2020,"Filantrópico",0.274957902333414
2078465,2020,"Filantrópico",0.110312803940639
2078473,2020,"Público Municipal",0.416844433910089
2078503,2020,"Filantrópico",0.359502934775815
2078511,2020,"Filantrópico",0.163684847410788
2078562,2020,"OSS",0.736494089627898
2078775,2020,"Filantrópico",0.520163028219466
2078848,2020,"Filantrópico",0.358473612534573
2079097,2020,"Filantrópico",0.393824510117389
2079135,2020,"Filantrópico",0.703352618124442
2079186,2020,"Público Municipal",0.71712039491999
2079194,2020,"Direta",0.0839705961548818
2079208,2020,"Filantrópico",0.115151664733322
2079232,2020,"Filantrópico",0.469210741191514
2079240,2020,"Direta",0.318444497618306
2079321,2020,"Filantrópico",0.273253821967882
2079356,2020,"Filantrópico",0.143335836104258
2079364,2020,"Filantrópico",0.109842089581885
2079410,2020,"Direta",0.250574968057476
2079593,2020,"Filantrópico",0.363285939766095
2079615,2020,"Público Municipal",0.245584953777494
2079704,2020,"Filantrópico",0.480577327218176
2079720,2020,"OSS",0.400097938170761
2079798,2020,"Direta",0.723701350598216
2079828,2020,"OSS",0.779817643659495
2079836,2020,"Filantrópico",0.432621199671323
2079860,2020,"Filantrópico",0.580700144652589
2079895,2020,"Filantrópico",0.364067880317726
2079925,2020,"Filantrópico",0.391757755191055
2080028,2020,"Público Municipal",0.529716915651329
2080044,2020,"Filantrópico",0.225408802441749
2080052,2020,"Filantrópico",0.734309311186319
2080079,2020,"Direta",0.415584450180747
2080087,2020,"Filantrópico",0.364286423676631
2080095,2020,"Filantrópico",0.088795505412689
2080125,2020,"Filantrópico",0.971164431552824
2080192,2020,"Direta",0.14891654023629
2080222,2020,"Filantrópico",0.263178418935262
2080273,2020,"OSS",0.577233431160693
2080281,2020,"Filantrópico",0.153389000104321
2080338,2020,"OSS",0.791959116266119
2080346,2020,"Público Municipal",0.412995447943976
2080354,2020,"Filantrópico",0.0898233005314064
2080400,2020,"Filantrópico",0.597457688784881
2080427,2020,"Público Municipal",0.45973162276254
2080478,2020,"Filantrópico",0.155604433518782
2080532,2020,"Filantrópico",0.348912997010039
2080575,2020,"Filantrópico",0.223938708867119
2080583,2020,"Público Municipal",0.532088944919819
2080664,2020,"Filantrópico",0.488963374548295
2080680,2020,"OSS",0.751721294277721
2080923,2020,"Filantrópico",0.380883791780874
2080931,2020,"Filantrópico",0.570838771371964
2080958,2020,"Filantrópico",0.297756863650798
2081059,2020,"Público Municipal",0.481657173208301
2081083,2020,"OSS",0.357674319433561
2081091,2020,"Público Municipal",0.42858962093185
2081105,2020,"Filantrópico",0.136855695699672
2081164,2020,"Filantrópico",0.254763822218277
2081253,2020,"Filantrópico",0.377359944001764
2081261,2020,"Filantrópico",0.398276411985066
2081350,2020,"Filantrópico",0.294056225961221
2081377,2020,"Filantrópico",0.577085404618207
2081458,2020,"Filantrópico",0.656323447320269
2081466,2020,"Filantrópico",0.121772603699318
2081482,2020,"Filantrópico",0.518580621078028
2081490,2020,"Público Municipal",0.721243255583706
2081512,2020,"Filantrópico",0.457422500929556
2081555,2020,"Filantrópico",0.594006827664686
2081695,2020,"OSS",0.674682696384811
2081725,2020,"Direta",0.140725701054255
2081814,2020,"Filantrópico",0.203200194001831
2081873,2020,"Filantrópico",0.277377794619174
2081970,2020,"Público Municipal",0.730942915104353
2082098,2020,"Filantrópico",0.418815894427834
2082128,2020,"Filantrópico",0.661742168774528
2082179,2020,"Filantrópico",0.0100231259197809
2082187,2020,"Filantrópico",1
2082225,2020,"Direta",0.51128215833939
2082276,2020,"Filantrópico",0.224489773372544
2082322,2020,"Filantrópico",0.358311282174645
2082349,2020,"Público Municipal",0.700332217984323
2082381,2020,"Público Municipal",0.408959607846951
2082454,2020,"Filantrópico",0.139960692305614
2082470,2020,"Filantrópico",0.0937282035913851
2082519,2020,"Filantrópico",0.265928956119956
2082527,2020,"Filantrópico",0.63227691863375
2082586,2020,"Filantrópico",0.292975576673941
2082594,2020,"Público Municipal",0.326903270848025
2082632,2020,"Filantrópico",0.266420950533463
2082640,2020,"Filantrópico",0.430437703735039
2082659,2020,"Filantrópico",0.199738381420145
2082667,2020,"Filantrópico",0.239238426672156
2082675,2020,"Filantrópico",0.132283560744477
2082691,2020,"Filantrópico",0.299835227512781
2082721,2020,"Filantrópico",0.395243376809356
2082748,2020,"Filantrópico",0.194085619728835
2082810,2020,"Filantrópico",0.264998570182536
2082829,2020,"Público Municipal",0.624091372178375
2082845,2020,"Filantrópico",0.371585622380199
2082853,2020,"Filantrópico",0.307187184297879
2082861,2020,"Público Municipal",0.70597418817652
2082888,2020,"Filantrópico",0.490598866786249
2082926,2020,"Filantrópico",0.578249091662443
2083019,2020,"OSS",0.409264099865225
2083027,2020,"Filantrópico",0.219806614176763
2083051,2020,"Filantrópico",0.227259996375439
2083086,2020,"Filantrópico",0.9084929049055
2083094,2020,"Direta",0.351613949495093
2083116,2020,"Filantrópico",0.374563539887852
2083140,2020,"Filantrópico",0.213590747226228
2083175,2020,"Filantrópico",0.299893276414088
2083604,2020,"Filantrópico",0.462337613541363
2083876,2020,"Filantrópico",0.280791923794178
2083981,2020,"OSS",0.79891492827492
2084058,2020,"Filantrópico",0.309136028141921
2084163,2020,"OSS",0.646553968819757
2084171,2020,"Filantrópico",0.617439309563415
2084228,2020,"Filantrópico",0.391455404188786
2084236,2020,"Direta",0.0822330667613305
2084414,2020,"Filantrópico",0.615840733503216
2084422,2020,"Filantrópico",0.247185132166745
2084473,2020,"Público Municipal",0.582903287067236
2085194,2020,"Filantrópico",0.401933060810543
2087057,2020,"Filantrópico",0.57714814571013
2087103,2020,"Filantrópico",0.176486748841554
2087111,2020,"Filantrópico",0.483992898459424
2087219,2020,"Público Municipal",0.411537538652384
2087618,2020,"Público Municipal",0.412911550031131
2087715,2020,"Público Municipal",0.797763210095782
2087804,2020,"OSS",0.694417257503979
2088193,2020,"Filantrópico",0.464246926294779
2088487,2020,"Filantrópico",0.206494587843464
2088495,2020,"Filantrópico",0.695321064114143
2088517,2020,"Direta",0.245713002313039
2088525,2020,"Filantrópico",0.14783430564156
2088576,2020,"OSS",0.608732780756701
2089327,2020,"Filantrópico",0.567950685261511
2089335,2020,"Filantrópico",0.335852739587285
2089572,2020,"Filantrópico",0.143894209137177
2089696,2020,"Filantrópico",0.445082519629029
2089785,2020,"Filantrópico",1
2090236,2020,"Filantrópico",1
2090961,2020,"Filantrópico",0.320882060767046
2091267,2020,"Filantrópico",0.186292248679163
2091313,2020,"Direta",0.29124371906889
2091399,2020,"Filantrópico",0.783910480980535
2091585,2020,"OSS",0.864870618572157
2091755,2020,"Direta",0.45238700947226
2092298,2020,"Público Municipal",0.64926142024565
2092611,2020,"Filantrópico",0.495408721617058
2093324,2020,"Filantrópico",0.383515077152074
2093332,2020,"Filantrópico",0.301434938225492
2096412,2020,"Filantrópico",0.528014412808803
2096463,2020,"Filantrópico",0.407191065241627
2096498,2020,"Público Municipal",0.402969162602949
2097877,2020,"Filantrópico",0.399258414664759
2688433,2020,"Filantrópico",0.410271858533254
2688522,2020,"Filantrópico",0.163249781197207
2688573,2020,"Direta",0.503026955853329
2688689,2020,"Filantrópico",0.680939287882752
2698374,2020,"Filantrópico",0.195710043420134
2698471,2020,"Público Municipal",0.1196175126293
2699915,2020,"Filantrópico",0.441987134462138
2702193,2020,"Filantrópico",0.40402526881076
2704900,2020,"Filantrópico",0.557245388997563
2705222,2020,"Filantrópico",0.389498591125265
2705982,2020,"Filantrópico",0.842659279330043
2708566,2020,"Privado",0.0492962520274062
2708779,2020,"Filantrópico",0.746474775177676
2716097,2020,"Público Municipal",0.420555686516861
2745798,2020,"Filantrópico",0.239145632940382
2748029,2020,"Filantrópico",0.379343592257977
2748223,2020,"Filantrópico",0.943619678069196
2748568,2020,"Filantrópico",0.374520205287446
2749319,2020,"Público Municipal",0.560865945045795
2750511,2020,"Direta",0.720999252695634
2750546,2020,"OSS",0.406761140515622
2750988,2020,"Filantrópico",0.202500224600959
2751003,2020,"Filantrópico",0.244748540050554
2751038,2020,"Filantrópico",0.343717801319972
2751046,2020,"Filantrópico",0.264299396063834
2751623,2020,"Filantrópico",0.322959929321036
2751704,2020,"Filantrópico",0.32134834922738
2754843,2020,"Filantrópico",0.641342818652087
2755092,2020,"Filantrópico",0.412024948082228
2755130,2020,"OSS",1
2758245,2020,"Filantrópico",0.486213440002851
2765934,2020,"Filantrópico",0.438072439633639
2765942,2020,"Filantrópico",0.538033512527756
2772310,2020,"Filantrópico",0.543331922934356
2774720,2020,"Filantrópico",0.208759559042606
2784602,2020,"Filantrópico",0.632596533219438
2785188,2020,"Público Municipal",0.78288810965891
2785382,2020,"Filantrópico",0.235504758909156
2786435,2020,"Filantrópico",1
2786680,2020,"Público Municipal",0.87657355747482
2790556,2020,"OSS",0.730180962723293
2790564,2020,"Direta",0.258045509880335
2790580,2020,"OSS",0.849501835343472
2790602,2020,"OSS",0.644358769816765
2790610,2020,"Direta",0.549485247293568
2790637,2020,"Filantrópico",0.166565044295398
2790734,2020,"Direta",0.0491941994028225
2790998,2020,"Filantrópico",0.0270835360246556
2791676,2020,"Filantrópico",0.347906300361928
2791692,2020,"Filantrópico",0.185429004269384
2791722,2020,"Filantrópico",0.522354780721268
2791749,2020,"Filantrópico",0.428883160905335
2792141,2020,"OSS",1
2792168,2020,"OSS",0.75929305969817
2792176,2020,"OSS",0.933051680738829
2798298,2020,"Filantrópico",0.713828892226661
2812703,2020,"Filantrópico",0.0729127527832537
3001466,2020,"OSS",0.128188397522688
3012212,2020,"Público Municipal",0.674478309222236
3021378,2020,"Público Municipal",0.687524799471934
3028399,2020,"OSS",0.571056628335865
3126838,2020,"OSS",0.602930801508955
3139050,2020,"Público Municipal",0.706665577304725
3212130,2020,"Público Municipal",0.679810158772279
3223728,2020,"Filantrópico",0.117813326918451
3753433,2020,"Filantrópico",0.133457069421933
3774554,2020,"Público Municipal",0.391720125232254
4049020,2020,"Filantrópico",0.611058280589368
5200105,2020,"Público Municipal",0.6526162270651
5366828,2020,"Filantrópico",0.612160211691123
5420938,2020,"Público Municipal",0.878031343842999
5586348,2020,"Privado",0.371855465772221
5718368,2020,"Público Municipal",0.874159068029581
5860490,2020,"Filantrópico",0.220517595815269
5935857,2020,"Público Municipal",0.724073876374506
6020917,2020,"Público Municipal",0.621875075335696
6053858,2020,"Público Municipal",0.665983397831757
6095666,2020,"Público Municipal",0.846972683888471
6123740,2020,"Direta",0.710060179254693
6164366,2020,"Direta",0.579206963340178
6236596,2020,"OSS",0.565382304457009
6878687,2020,"OSS",0.452275330289881
6943284,2020,"Público Municipal",0.547920669837323
6966594,2020,"Público Municipal",0.535806821811814
7320175,2020,"Filantrópico",0.181689691617834
7373465,2020,"Público Municipal",0.572293090802182
7473702,2020,"Público Municipal",0.338956401137716
7573162,2020,"OSS",0.676516950755586
7580770,2020,"Direta",0.729225137278829
7711980,2020,"Público Municipal",0.626358187067034
8028,2021,"Público Municipal",0.415222783689578
