"cnes","ano","categoria","te_bcc_leitos","te_bcc_leitos_vc"
2078511,2023,"Filantrópico",0.207272179114898,0.203488304876359
2078562,2023,"OSS",0.738572766710348,0.700933621783516
2078775,2023,"Filantrópico",0.549461916214356,0.496909069265789
2078848,2023,"Filantrópico",0.371289971408405,0.356545123333808
2079097,2023,"Filantrópico",0.340433291346312,0.313090767471884
2079135,2023,"Filantrópico",0.496495594877209,0.486698158604257
2079186,2023,"Público Municipal",0.788512350568583,0.769997424432355
2079232,2023,"Filantrópico",0.457721136042036,0.439254462529471
2079240,2023,"Direta",0.195728830088687,0.187860906232931
2079356,2023,"Filantrópico",0.169327956520644,0.163721543665372
2079364,2023,"Filantrópico",1,0.656753400261611
2079410,2023,"Direta",0.313324572093624,0.30583017740924
2079593,2023,"Filantrópico",0.40818710297672,0.399995327126985
2079615,2023,"Público Municipal",0.43890328215618,0.423022193221574
2079704,2023,"Filantrópico",0.347914267640817,0.338058584479239
2079720,2023,"Direta",0.433162043715409,0.416129328165785
2079798,2023,"Direta",0.830479509699791,0.674768050264046
2079828,2023,"OSS",0.730311532797572,0.686588566650096
2079836,2023,"Filantrópico",0.353959865046707,0.342752382466153
2079860,2023,"Filantrópico",0.461282225540337,0.451826534604965
2079895,2023,"Filantrópico",0.425252671155905,0.417304201484732
2079925,2023,"Filantrópico",0.320431326562845,0.30483836862409
2080028,2023,"Público Municipal",0.485227295132382,0.471405676498308
2080044,2023,"Filantrópico",0.24826948049771,0.243698353194617
2080052,2023,"Filantrópico",0.745961362158727,0.720088316213864
2080079,2023,"Direta",0.333298820430177,0.317806354471952
2080087,2023,"Filantrópico",0.290880292576629,0.264779798086716
2080095,2023,"Filantrópico",0.155181253354986,0.148687255840579
2080125,2023,"Filantrópico",0.669460009987094,0.556599678508866
2080222,2023,"Filantrópico",0.23355486657243,0.212174049741113
2080273,2023,"OSS",0.62008478457875,0.536159698964796
2080281,2023,"Filantrópico",0.113400841648133,0.105210794841353
2080338,2023,"OSS",0.745951311957455,0.690664299415002
2080346,2023,"Público Municipal",0.376528533025263,0.333544803911545
2080354,2023,"Filantrópico",0.141162691461809,0.13432651817362
2080400,2023,"Filantrópico",0.517811443876281,0.485231258012285
2080478,2023,"Filantrópico",0.105141526003439,0.099917320843616
2080532,2023,"Filantrópico",0.327028256370786,0.308113451235765
2080575,2023,"Filantrópico",0.236984114691474,0.201014853783631
2080583,2023,"Público Municipal",0.566194718151242,0.550987284546402
2080664,2023,"Filantrópico",0.544661430910641,0.532422378146866
2080680,2023,"OSS",0.616706966985172,0.55426788786415
2080923,2023,"Filantrópico",0.348782589405905,0.341797322250641
2080931,2023,"Filantrópico",0.699994126972325,0.653062788857731
2080958,2023,"Filantrópico",0.366412650573682,0.330987712710221
2081059,2023,"Público Municipal",0.683008264068907,0.668147931972402
2081083,2023,"OSS",0.526209018276707,0.51646732123509
2081091,2023,"Público Municipal",0.402407110887591,0.394012437827611
2081105,2023,"Filantrópico",0.0996275004836046,0.0906879913667021
2081164,2023,"Filantrópico",0.237158681578498,0.232442687728978
2081253,2023,"Filantrópico",0.385216161708593,0.370940448563838
2081261,2023,"Filantrópico",0.373268791179239,0.337038122246153
2081350,2023,"Filantrópico",0.236549588671827,0.227155616263027
2081377,2023,"Filantrópico",0.545973314757465,0.524863425116191
2081458,2023,"Filantrópico",0.70087864227526,0.656513756643979
2081490,2023,"Público Municipal",0.677026259785136,0.650933489730144
2081512,2023,"Filantrópico",0.433550904270405,0.419311522246796
2081555,2023,"Filantrópico",0.452712718104881,0.440827015091584
2081695,2023,"OSS",0.634284424009905,0.562793943762945
2081814,2023,"Filantrópico",0.165904249580122,0.160784175507056
2081873,2023,"Filantrópico",0.309493297826503,0.303804518104986
2081970,2023,"Público Municipal",0.591911856260968,0.575738452028483
2082098,2023,"Filantrópico",0.366227419096992,0.332687386201822
2082128,2023,"Filantrópico",0.582169074042377,0.517601296362184
2082179,2023,"Filantrópico",0.0160403360478809,0.015742806765809
2082187,2023,"Filantrópico",1,0.775662572396394
2082225,2023,"Direta",0.378304480210625,0.35733288436689
2082322,2023,"Filantrópico",0.256501288250098,0.241053902968307
2082349,2023,"Público Municipal",0.787199075475681,0.761034858040349
2082381,2023,"Público Municipal",0.392696462420353,0.356732327621621
2082519,2023,"Filantrópico",0.294601396631618,0.289166470038761
2082527,2023,"Filantrópico",0.629629363402964,0.585563798698767
2082586,2023,"Filantrópico",0.2708075484562,0.261841167758253
2082594,2023,"Público Municipal",0.516028027981488,0.502145300623549
2082632,2023,"Filantrópico",0.24397000199025,0.225177633243813
2082640,2023,"Filantrópico",0.388889211731265,0.380757582758798
2082659,2023,"Filantrópico",0.169980508042388,0.160424257303777
2082667,2023,"Filantrópico",0.226467209375189,0.220528443362077
2082691,2023,"Filantrópico",0.238286118994944,0.233935042695168
2082721,2023,"Filantrópico",0.505594707207539,0.487300484228428
2082748,2023,"Filantrópico",0.182813454960957,0.168731814474788
2082810,2023,"Filantrópico",0.303881322785814,0.296735555752419
2082829,2023,"Público Municipal",0.525664320956581,0.495888298213871
2082845,2023,"Filantrópico",0.391098832550985,0.381047981914512
2082853,2023,"Filantrópico",0.360139694899406,0.342432714831019
2082861,2023,"Público Municipal",0.683621318030328,0.67062729642292
2082888,2023,"Filantrópico",0.535324626743234,0.517660949910223
2082926,2023,"Filantrópico",0.522918932125356,0.511868569328755
2083019,2023,"OSS",0.27813128524986,0.272643690334899
2083027,2023,"Filantrópico",0.132580341535565,0.119711667339592
2083051,2023,"Filantrópico",0.436281099452055,0.424913451258616
2083086,2023,"Filantrópico",0.873203905953832,0.693994037164518
2083094,2023,"Direta",0.286794136544867,0.270227402827619
2083116,2023,"Filantrópico",0.349269531628907,0.285053626053356
2083140,2023,"Filantrópico",0.248722977492641,0.241271130032276
2083175,2023,"Filantrópico",0.299488102604489,0.289941477678566
2083604,2023,"Filantrópico",0.564457393330767,0.549997497316804
2083876,2023,"Filantrópico",0.534524852754949,0.523311612668058
2083981,2023,"OSS",0.747810482319692,0.725769979133172
2084058,2023,"Filantrópico",0.331668180603225,0.325627139810493
2084163,2023,"OSS",0.529290968239142,0.496899580030868
2084171,2023,"Filantrópico",0.55741307930003,0.537243509519428
2084228,2023,"Filantrópico",0.399631274891858,0.387225890328346
2084414,2023,"Filantrópico",0.589641761202213,0.548688258874247
2084422,2023,"Filantrópico",0.326234623497214,0.301001483929203
2084473,2023,"Público Municipal",0.385316027661955,0.378288005289021
2085194,2023,"Filantrópico",0.356465670590796,0.32516245053814
2087057,2023,"Filantrópico",0.56385681774242,0.529873856002903
2087103,2023,"Filantrópico",0.325915693792487,0.317564032113146
2087111,2023,"Filantrópico",0.434923138223026,0.426418552453502
2087219,2023,"Público Municipal",0.499235827370938,0.474430115636886
2087618,2023,"Público Municipal",0.510639286355972,0.492416400863575
2087715,2023,"Público Municipal",0.604220749442723,0.580189672974017
2087804,2023,"OSS",0.723225253235718,0.706830252764252
2088193,2023,"Filantrópico",0.467279975725716,0.445782405865347
2088487,2023,"Filantrópico",0.250326956723187,0.244160931027359
2088495,2023,"Filantrópico",0.681197050684216,0.559384536655022
2088525,2023,"Filantrópico",0.147297744876436,0.142420747672922
2088576,2023,"OSS",0.648112525724224,0.543056265000486
2089327,2023,"Filantrópico",0.555998363608522,0.510912847506575
2089335,2023,"Filantrópico",0.442597021834735,0.433286910465167
2089785,2023,"Filantrópico",1,0.766097036011787
2090236,2023,"Filantrópico",1,0.739784590137103
2090961,2023,"Filantrópico",0.33267460277188,0.318698844395272
2091267,2023,"Filantrópico",0.260455451895857,0.229951562444007
2091313,2023,"Direta",0.311827878872415,0.302994393451906
2091399,2023,"Filantrópico",1,0.773543366304145
2091585,2023,"OSS",0.903233699289019,0.884799907139605
2091755,2023,"Direta",0.39869748946201,0.388780612478132
2092298,2023,"Público Municipal",0.515117510502655,0.504088941107843
2092611,2023,"Filantrópico",0.478276747515911,0.453333747639431
2093324,2023,"Filantrópico",0.483003039777116,0.472012254354043
2093332,2023,"Filantrópico",0.25723835435606,0.251377002918348
2096412,2023,"Filantrópico",0.555065312065099,0.544368379530108
2096463,2023,"Filantrópico",0.387536053148036,0.375647297568481
2096498,2023,"Público Municipal",0.5302184043835,0.432623032290594
2097613,2023,"Filantrópico",0.00260549816465172,0.00251778862093837
2097877,2023,"Filantrópico",0.410645785343657,0.402783690641524
2688433,2023,"Filantrópico",0.619455682468197,0.579449971708107
2688573,2023,"Direta",0.467414685821146,0.454512670394828
2688689,2023,"Filantrópico",0.636454805089523,0.497925705709209
2698374,2023,"Filantrópico",0.184415465777514,0.167526231203524
2698471,2023,"Público Municipal",0.133877043676448,0.128801360208766
2699915,2023,"Filantrópico",0.461019268837974,0.452130441927953
2702193,2023,"Filantrópico",0.456608803829049,0.446459123984792
2704900,2023,"Filantrópico",0.547865158725687,0.51993855843247
2705222,2023,"Filantrópico",0.389859270060725,0.382402921893586
2705982,2023,"Filantrópico",0.800523720348199,0.725895128331633
2708566,2023,"Privado",0.0448905857251045,0.0364865443020434
2708779,2023,"Filantrópico",0.754145808506921,0.718199171058342
2716097,2023,"Público Municipal",0.511288286396366,0.49256256671944
2745798,2023,"Filantrópico",0.267446561901938,0.262079262761652
2748029,2023,"Filantrópico",0.416281151358074,0.345840761276461
2748223,2023,"Filantrópico",0.739821045182559,0.614709838623166
2748568,2023,"Filantrópico",0.300884317535046,0.291293186199211
2749319,2023,"Público Municipal",0.539395505165313,0.522784373161053
2750511,2023,"Direta",0.469995861777291,0.449215429899774
2750546,2023,"OSS",0.341462180027786,0.332885053586269
2750988,2023,"Filantrópico",0.218775746934436,0.214292319455194
2751003,2023,"Filantrópico",0.212856408603462,0.192902396825299
2751038,2023,"Filantrópico",0.279684477492462,0.27197033014573
2751046,2023,"Filantrópico",0.26564854114596,0.243552932764756
2751623,2023,"Filantrópico",0.264212625656391,0.257935163759321
2751704,2023,"Filantrópico",0.325817522853312,0.319457563641098
2754843,2023,"Filantrópico",0.675402425108925,0.653724908460261
2755092,2023,"Filantrópico",0.378388251102319,0.367417346904974
2755130,2023,"OSS",0.95935267055401,0.838306101628634
2758245,2023,"Filantrópico",0.482681042698717,0.472992947851723
2765934,2023,"Filantrópico",0.468450976033148,0.459426728836022
2765942,2023,"Filantrópico",0.609528562271099,0.57438704683573
2772310,2023,"Filantrópico",0.558484891478486,0.513863121846038
2774720,2023,"Filantrópico",0.155573483931693,0.140473021411671
2784602,2023,"Filantrópico",0.567535823349777,0.531508431667513
2785188,2023,"Público Municipal",0.36497072379499,0.336857987117291
2785382,2023,"Filantrópico",0.236727401065922,0.232267885363408
2786435,2023,"Filantrópico",0.902505789943925,0.834944234723717
2786680,2023,"Público Municipal",0.607521878692193,0.559800801172178
2790556,2023,"OSS",0.675751923814304,0.653361736128156
2790564,2023,"Direta",0.402267150545585,0.331602650097952
2790580,2023,"OSS",0.736771489807249,0.719258081537832
2790602,2023,"OSS",0.79367379515568,0.708438251849279
2790610,2023,"Direta",0.396506535208201,0.384228723925589
2790637,2023,"Filantrópico",0.121299597303812,0.118507587259588
2790734,2023,"Direta",0.0268362666278763,0.0261752386995476
2791676,2023,"Filantrópico",0.171821999450546,0.16376634579814
2791692,2023,"Filantrópico",0.156153414691587,0.149618734342321
2791722,2023,"Filantrópico",0.568441058711754,0.537317367638285
2791749,2023,"Filantrópico",0.211513468179767,0.204510301948787
2792141,2023,"OSS",0.99227340852037,0.963543313428153
2792168,2023,"OSS",0.884664682496578,0.851672959019027
2792176,2023,"OSS",0.887236430652486,0.854248388525208
2798298,2023,"Filantrópico",0.783141702897435,0.706471327302497
3012212,2023,"Público Municipal",0.749018376518184,0.73509803057751
3021378,2023,"Público Municipal",0.421360408096564,0.413258840150383
3028399,2023,"OSS",0.459972471755903,0.451424722043711
3126838,2023,"OSS",0.629755087840326,0.541046080678808
3139050,2023,"Público Municipal",0.681783174171026,0.667593930607362
3212130,2023,"Público Municipal",0.784021955657658,0.763807426641375
3774554,2023,"Público Municipal",0.441561700346055,0.433509172078228
4049020,2023,"Filantrópico",0.592400995486529,0.570485824052956
5200105,2023,"Público Municipal",0.704317417729647,0.690626629132522
5366828,2023,"Filantrópico",0.589606686720352,0.563537772961008
5420938,2023,"Público Municipal",0.831158421411905,0.799553620088954
5586348,2023,"Privado",0.422181753940522,0.401204655916978
5718368,2023,"Público Municipal",0.869313406842643,0.793099725602258
5860490,2023,"Filantrópico",0.270734954483096,0.260997224633471
5935857,2023,"Público Municipal",0.549227788235179,0.506922213623107
6020917,2023,"Público Municipal",0.54401828224818,0.534109473302216
6053858,2023,"Público Municipal",0.675971148899241,0.652615206750244
6095666,2023,"Público Municipal",0.974375262376943,0.906550110289421
6123740,2023,"Direta",0.773339799418615,0.654993239139449
6164366,2023,"Direta",0.638513313261112,0.533286880619694
6236596,2023,"OSS",0.584756820728889,0.56924619251531
6878687,2023,"OSS",0.623790852220733,0.601784045815389
6943284,2023,"Público Municipal",0.44728499479609,0.429522195361196
6966594,2023,"Público Municipal",0.391780211620568,0.355383158718974
7320175,2023,"Filantrópico",0.192547010614147,0.187497751404761
7373465,2023,"Público Municipal",0.883232743108111,0.846858778599135
7473702,2023,"Público Municipal",0.764676778499859,0.730867302723102
7573162,2023,"OSS",0.928317985246161,0.91114360610522
7580770,2023,"Direta",0.373016521254873,0.338362647336322
7711980,2023,"Público Municipal",0.580067582721645,0.563123947406253
8028,2024,"Público Municipal",0.523621325082997,0.505755885891458
8036,2024,"Público Municipal",0.447776410591668,0.432940217804696
8052,2024,"Direta",0.242516660625157,0.231715024065009
8923,2024,"Público Municipal",0.871393460195864,0.818439546559535
9601,2024,"Filantrópico",0.769661207377921,0.619291539668361
9628,2024,"Público Municipal",0.991160548255521,0.903775868811678
2022621,2024,"Filantrópico",0.437221524825165,0.418759079679091
2022648,2024,"Filantrópico",0.137965074547453,0.130744356066915
2023016,2024,"Filantrópico",0.405229074038276,0.390440060078341
2023474,2024,"Público Municipal",0.319944691957684,0.309417035526289
2023709,2024,"Filantrópico",0.47496665447309,0.456088127165546
2024691,2024,"Filantrópico",0.41067008607497,0.3896667717652
2024756,2024,"Filantrópico",0.464940500986213,0.446225552396479
2025361,2024,"Público Municipal",0.322482505248618,0.27980474784923
2025477,2024,"Filantrópico",0.231020015017162,0.223924662282715
2025507,2024,"Filantrópico",0.581865649481518,0.536004646837148
2025752,2024,"Filantrópico",0.301380624538432,0.255666759121835
2026805,2024,"Filantrópico",0.237238123340218,0.22272970252938
2027186,2024,"Filantrópico",0.613712688614708,0.582354824638405
2027356,2024,"Público Municipal",0.635354702596438,0.60427682683752
2028204,2024,"Filantrópico",0.285678580354911,0.276933050103367
2028239,2024,"Filantrópico",0.132581100141044,0.124655912916303
2028840,2024,"Direta",0.149358213226936,0.125225770491902
2040069,2024,"Filantrópico",0.567125025734373,0.539983819790279
2058308,2024,"Público Municipal",0.363590897724431,0.333745443103392
2058790,2024,"Público Municipal",0.579405955898228,0.546976181268062
2065665,2024,"Direta",0.600058101376142,0.581750262855462
2066092,2024,"OSS",0.737420420730795,0.694391966254348
2066572,2024,"Direta",0.280470680394845,0.263998820777285
2069776,2024,"Público Municipal",0.60123717424448,0.579730492690278
2071568,2024,"Filantrópico",0.701466084203697,0.581751579407391
2075717,2024,"Público Municipal",0.682402101735587,0.658206494213145
2075962,2024,"Filantrópico",0.5147824063562,0.480808040959752
2076896,2024,"Filantrópico",0.485464256938764,0.468446608173447
2076926,2024,"Direta",0.457906313287897,0.443075577711277
2077388,2024,"Filantrópico",0.570790244685548,0.551257398812505
2077396,2024,"Filantrópico",0.947651937556116,0.735390573188039
2077426,2024,"OSS",0.846393272574258,0.818818365974093
2077434,2024,"OSS",0.552636242931053,0.530594436941924
2077450,2024,"Público Municipal",0.425666939082458,0.412558080111735
2077477,2024,"Filantrópico",0.839961349539714,0.669740672352173
2077485,2024,"Filantrópico",0.761595423341081,0.618305464701217
2077493,2024,"Direta",0.424568187781766,0.407256969299354
2077507,2024,"Privado",0.104022747021496,0.0821501943747851
2077523,2024,"Direta",0.474283792704824,0.443024370422446
2077531,2024,"Filantrópico",0.0503851487480488,0.0427797513978565
2077574,2024,"OSS",0.644362138753174,0.581556538908398
2077582,2024,"Filantrópico",0.295811441572454,0.286438268278007
2077590,2024,"Filantrópico",0.298568970643008,0.243191567601894
2077620,2024,"OSS",0.5821348488268,0.543534237256244
2077639,2024,"Público Municipal",0.674860875908354,0.652816486393608
2077647,2024,"Filantrópico",0.352489476671378,0.338467627676095
2077655,2024,"Filantrópico",0.134234114224723,0.116437170226547
2077671,2024,"OSS",0.718915967553784,0.688239475826133
2077701,2024,"Direta",0.395073673438998,0.380578548177569
2078015,2024,"Filantrópico",1,0.780129120295282
2078074,2024,"Filantrópico",0.468844258793683,0.452161622570438
2078104,2024,"OSS",0.723565521003215,0.690770373499259
2078139,2024,"Filantrópico",0.212633164747659,0.205046049060689
2078155,2024,"Filantrópico",0.307854907605094,0.262974047491084
2078252,2024,"Filantrópico",0.360437379189334,0.346107028871946
2078287,2024,"OSS",1,0.848000294406163
2078295,2024,"Filantrópico",0.311623759084434,0.296230155543627
2078414,2024,"Filantrópico",0.46400118028917,0.427460415620147
2078465,2024,"Filantrópico",0.0984526934224423,0.0935078019106639
2078473,2024,"Público Municipal",0.46103461421304,0.437865438843847
2078503,2024,"Filantrópico",0.557483283435459,0.54035181414062
2078511,2024,"Filantrópico",0.268368555612891,0.259864946133932
2078562,2024,"OSS",0.666397904955627,0.63353541354433
2078775,2024,"Filantrópico",0.462325452298465,0.421759244465921
2078848,2024,"Filantrópico",0.46406648408726,0.44055267495826
2079097,2024,"Filantrópico",0.410888167601062,0.365266872215414
2079135,2024,"Filantrópico",0.498567523876634,0.482921522643855
2079186,2024,"Público Municipal",0.787314330738844,0.761568999457686
2079232,2024,"Filantrópico",0.404205142276797,0.371271466479629
2079240,2024,"Direta",0.176414674114205,0.169443812705218
2079356,2024,"Filantrópico",0.180659514881249,0.17389684494806
2079364,2024,"Filantrópico",1,0.655417864935181
2079410,2024,"Direta",0.374332129401874,0.343532852361981
2079593,2024,"Filantrópico",0.371923754988758,0.358312612199703
2079615,2024,"Público Municipal",0.4652014835857,0.446509711270358
2079704,2024,"Filantrópico",0.362909316419322,0.350761755471708
2079720,2024,"Direta",0.370822134481364,0.352561297607793
2079798,2024,"Direta",0.735975598267535,0.578882720639734
2079828,2024,"OSS",0.733154161943822,0.683908081666904
2079836,2024,"Filantrópico",0.336555281623364,0.325455409860586
2079860,2024,"Filantrópico",0.574465936063835,0.556751653609949
2079895,2024,"Filantrópico",0.343644038474846,0.325106023180931
2079925,2024,"Filantrópico",0.421062244063312,0.397247069864539
2080028,2024,"Público Municipal",0.492849809043037,0.476816992585714
2080044,2024,"Filantrópico",0.284431649228439,0.275140764373923
2080052,2024,"Filantrópico",0.613897472742873,0.589793915712674
2080079,2024,"Direta",0.302845018302651,0.289243627102615
2080087,2024,"Filantrópico",0.355280748663102,0.33409445937316
2080095,2024,"Filantrópico",0.244563458506896,0.233467337399875
2080125,2024,"Filantrópico",0.755220709611836,0.629880798290662
2080222,2024,"Filantrópico",0.31035085674321,0.291626100578995
2080273,2024,"OSS",0.582177374050223,0.513106549349913
2080281,2024,"Filantrópico",0.137595988089641,0.129371030189733
2080338,2024,"OSS",0.741217638647659,0.694379071602728
2080346,2024,"Público Municipal",0.326132274658671,0.296509558846765
2080354,2024,"Filantrópico",0.115662392399186,0.1073455705687
2080400,2024,"Filantrópico",0.501637689041507,0.440006012224389
2080478,2024,"Filantrópico",0.133463113305529,0.126456077327649
2080532,2024,"Filantrópico",0.306337596388243,0.279158535596942
2080575,2024,"Filantrópico",0.198268822472644,0.163754303266941
2080583,2024,"Público Municipal",0.586492176801955,0.567626973716046
2080664,2024,"Filantrópico",0.509696970655299,0.487037728890819
2080680,2024,"OSS",0.627994241348207,0.574473593937197
2080923,2024,"Filantrópico",0.326839094063894,0.308706906246254
2080931,2024,"Filantrópico",0.749228649120089,0.701709881701846
2080958,2024,"Filantrópico",0.435395814376706,0.402758599720982
2081059,2024,"Público Municipal",0.808381537360606,0.781768025154309
2081083,2024,"OSS",0.514880865036896,0.496548928413656
2081091,2024,"Público Municipal",0.377444987775061,0.365539685415166
2081105,2024,"Filantrópico",0.13674601754072,0.128398064441425
2081164,2024,"Filantrópico",0.328067510466219,0.317805217875005
2081253,2024,"Filantrópico",0.371335746565641,0.351012377451804
2081261,2024,"Filantrópico",0.460543186851615,0.432756703619759
2081350,2024,"Filantrópico",0.29611861365568,0.283268798032599
2081377,2024,"Filantrópico",0.547820912704277,0.523084227456478
2081458,2024,"Filantrópico",0.644689651038996,0.598388446057562
2081490,2024,"Público Municipal",0.572817667917594,0.545517926611474
2081512,2024,"Filantrópico",0.447166761757684,0.411892317034828
2081555,2024,"Filantrópico",0.480394264542138,0.465001692555626
2081695,2024,"OSS",0.621475465185407,0.554908220521112
2081814,2024,"Filantrópico",0.203553919033533,0.19634320241794
2081873,2024,"Filantrópico",0.312156822823549,0.300569228304004
2081970,2024,"Público Municipal",0.528159865783828,0.510634326051897
2082098,2024,"Filantrópico",0.536604742116842,0.503284771560909
2082128,2024,"Filantrópico",0.586316989536069,0.532367020199527
2082179,2024,"Filantrópico",0.00585250307054402,0.00566133260028649
2082187,2024,"Filantrópico",1,0.749655669270056
2082225,2024,"Direta",0.374084960349678,0.357584174342311
2082322,2024,"Filantrópico",0.292711714370021,0.274747177161879
2082349,2024,"Público Municipal",0.771854317456474,0.744794747708675
2082381,2024,"Público Municipal",0.538312048861743,0.489232805322461
2082519,2024,"Filantrópico",0.351457399103139,0.338776991652679
2082527,2024,"Filantrópico",0.85848152984951,0.762435364118812
2082586,2024,"Filantrópico",0.314881900937387,0.303094852990457
2082594,2024,"Público Municipal",0.437443207946289,0.420397315270363
2082632,2024,"Filantrópico",0.315107222874213,0.296281781770132
2082640,2024,"Filantrópico",0.393520272400816,0.378393175673235
2082659,2024,"Filantrópico",0.225554994155012,0.212442656084266
2082667,2024,"Filantrópico",0.273040649635047,0.264292006770302
2082691,2024,"Filantrópico",0.30183679283819,0.29184627024954
2082721,2024,"Filantrópico",0.531099589956185,0.509760035026749
2082748,2024,"Filantrópico",0.234289981862797,0.220351311630991
2082810,2024,"Filantrópico",0.34926328116986,0.337451065760748
2082829,2024,"Público Municipal",0.558318755091859,0.528033270199913
2082845,2024,"Filantrópico",0.424907350940564,0.411410745958571
2082853,2024,"Filantrópico",0.305828166549057,0.285684298935662
2082861,2024,"Público Municipal",0.597573211681762,0.576771853986102
2082888,2024,"Filantrópico",0.509143333207624,0.486533940261141
2082926,2024,"Filantrópico",0.450483962283456,0.434223806132994
2083019,2024,"OSS",0.343869235479768,0.333033496580643
2083027,2024,"Filantrópico",0.14457419538593,0.13581673639437
2083051,2024,"Filantrópico",0.434243972025026,0.390730315829593
2083086,2024,"Filantrópico",0.809356907525103,0.646716523351643
2083094,2024,"Direta",0.307504424044273,0.282117351388583
2083116,2024,"Filantrópico",0.33707973561421,0.276716713972926
2083140,2024,"Filantrópico",0.275897413324194,0.266315223341642
2083175,2024,"Filantrópico",0.350695921128939,0.337951874509537
2083604,2024,"Filantrópico",0.402691881108003,0.388995429218995
2083876,2024,"Filantrópico",0.661195329795765,0.640904435781853
2083981,2024,"OSS",0.687976767611316,0.664790405910902
2084058,2024,"Filantrópico",0.335169900737747,0.3212533508396
2084163,2024,"OSS",0.509930333874522,0.482048887375546
2084171,2024,"Filantrópico",0.453752848285243,0.417656667312557
2084228,2024,"Filantrópico",0.374761581598029,0.35364650474215
2084414,2024,"Filantrópico",0.567446565420769,0.530572172534159
2084422,2024,"Filantrópico",0.459113382015267,0.41592681729052
2084473,2024,"Público Municipal",0.481218606682682,0.461813705082473
2085194,2024,"Filantrópico",0.320456276924574,0.284312779402351
2087057,2024,"Filantrópico",0.461931920704583,0.428129832987544
2087103,2024,"Filantrópico",0.351040249566074,0.339830485383383
2087111,2024,"Filantrópico",0.358350263030176,0.342493031235413
2087219,2024,"Público Municipal",0.561987156132919,0.532481893408267
2087618,2024,"Público Municipal",0.471137937461469,0.453692722090858
2087715,2024,"Público Municipal",0.759381519415517,0.726394358153153
2087804,2024,"OSS",0.730186942929432,0.705764504284141
2088193,2024,"Filantrópico",0.540712132282962,0.50476768409662
2088487,2024,"Filantrópico",0.276778161694075,0.268144236984878
2088495,2024,"Filantrópico",0.658284391889541,0.542647170733788
2088525,2024,"Filantrópico",0.151143312449946,0.145485529435419
2088576,2024,"OSS",0.61797268020316,0.512144881369138
2089327,2024,"Filantrópico",0.543406097051633,0.494593075255154
2089335,2024,"Filantrópico",0.444665790209531,0.427759405517751
2089785,2024,"Filantrópico",1,0.769962137565674
2090236,2024,"Filantrópico",1,0.753766974727928
2090961,2024,"Filantrópico",0.322934736223723,0.303137113468792
2091267,2024,"Filantrópico",0.352788023432415,0.314600500606932
2091313,2024,"Direta",0.30992673682013,0.299814319028597
2091399,2024,"Filantrópico",1,0.848690862473309
2091585,2024,"OSS",0.749508016449089,0.722008353336213
2091755,2024,"Direta",0.367427264754665,0.352157231454013
2092298,2024,"Público Municipal",0.469266072366411,0.452038403498128
2092611,2024,"Filantrópico",0.555690443851895,0.523495205132293
2093324,2024,"Filantrópico",0.461123834347678,0.439552281458277
2093332,2024,"Filantrópico",0.322946892369484,0.312951243403625
2096412,2024,"Filantrópico",0.515783575538293,0.489938525139159
2096463,2024,"Filantrópico",0.367614964422692,0.353320861108389
2096498,2024,"Público Municipal",0.589269654025271,0.503959584207003
2097613,2024,"Filantrópico",0.00376805409623145,0.00357695110650358
2097877,2024,"Filantrópico",0.37427369171336,0.362137560350887
2688433,2024,"Filantrópico",0.540340621041941,0.483836517312497
2688573,2024,"Direta",0.445809199178869,0.431396834416165
2688689,2024,"Filantrópico",0.550887924612178,0.42644473710126
2698374,2024,"Filantrópico",0.255010999755561,0.239176329771515
2698471,2024,"Público Municipal",0.166557074777822,0.159603527442999
2699915,2024,"Filantrópico",0.533749338974088,0.516307255109438
2702193,2024,"Filantrópico",0.515084838768681,0.499034769713572
2704900,2024,"Filantrópico",0.494812574279615,0.46361373265996
2705222,2024,"Filantrópico",0.33640087677423,0.320185176882789
2705982,2024,"Filantrópico",0.779996620598359,0.709306439020615
2708566,2024,"Privado",0.0348168252803892,0.0284297486603807
2708779,2024,"Filantrópico",0.738618555525415,0.70431191252588
2716097,2024,"Público Municipal",0.45950128730639,0.442511082044604
2745798,2024,"Filantrópico",0.240838804555831,0.233340383776814
2748029,2024,"Filantrópico",0.36553907209614,0.287228760097724
2748223,2024,"Filantrópico",0.647665043311139,0.525650991697185
2748568,2024,"Filantrópico",0.340266769766093,0.327873962348259
2749319,2024,"Público Municipal",0.403530949029042,0.39046119666121
2750511,2024,"Direta",0.513627570104171,0.489215591393027
2750546,2024,"OSS",0.413608509069675,0.398125804877566
2750988,2024,"Filantrópico",0.222089368918375,0.213630022282179
2751003,2024,"Filantrópico",0.251199666179846,0.233798485866226
2751038,2024,"Filantrópico",0.357619571401479,0.345844574076177
2751046,2024,"Filantrópico",0.299525859719876,0.281704234094566
2751623,2024,"Filantrópico",0.275634227227581,0.267134745798754
2751704,2024,"Filantrópico",0.318793916031347,0.30818973984799
2754843,2024,"Filantrópico",0.655787008344043,0.631694310405996
2755092,2024,"Filantrópico",0.379468558275294,0.367025990689659
2755130,2024,"OSS",0.846161514276848,0.734912074805905
2758245,2024,"Filantrópico",0.454540149593407,0.437781914880514
2765934,2024,"Filantrópico",0.543514164900313,0.526883089140255
2765942,2024,"Filantrópico",0.533548448567156,0.478827976825085
2772310,2024,"Filantrópico",0.535514760793505,0.495158708297501
