cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid,mort_all,mort_sem_excl,tmp,custo_saida,pct_alta_complex,pct_covid_qtde,pct_covid_valor,faixa_complex_barcelona,pont_barcelona
2092093,2020,Hospital E Maternidade Sao Vicente De Paulo Viradouro Sp,Filantrópico,HPP,48,30,48,30,0,0,1109,0,10.127853881278538,0.0,355680,Viradouro,05 HOSPITAL GERAL,N/A,1,442.0,23.0,23.0,1109.0,234009.4200000002,0.0,38.0,144.0,57352.119999999995,239,24,0.05203619909502263,0.05203619909502263,2.509049773755656,529.4330769230774,0.0,0.08597285067873303,0.24508466368576082,2.0,36.0
2092298,2020,Santa Casa De Itu,Público Municipal,Médio Porte,88,88,54,54,34,34,25644,8463,130.10654490106546,68.19500402900887,352390,Itu,05 HOSPITAL GERAL,N/A,1,4977.0,381.0,381.0,25644.0,8840524.120000008,275.0,65.0,802.0,363025.58999999997,1831,39,0.07655213984327909,0.07655213984327909,5.152501506931887,1776.2756921840482,0.05525416917821981,0.013060076351215592,0.04106380855618316,4.0,319.0
2092395,2020,Hospital Municipal Ibate,Público Municipal,HPP,27,27,27,27,0,0,1894,0,19.21867072552004,0.0,351930,Ibate,05 HOSPITAL GERAL,N/A,1,816.0,30.0,30.0,1894.0,426216.3599999998,0.0,8.0,28.0,12059.050000000001,367,8,0.03676470588235294,0.03676470588235294,2.321078431372549,522.323970588235,0.0,0.00980392156862745,0.028293259320219446,2.0,60.0
2092611,2020,Santa Casa De Barretos,Filantrópico,Grande Porte,220,183,176,143,44,40,46751,11123,89.5698821726219,76.18493150684931,350550,Barretos,05 HOSPITAL GERAL,N/A,1,8173.0,689.0,689.0,46751.0,19689586.280000005,715.0,92.0,578.0,211809.65,3559,45,0.08430196990089318,0.08430196990089318,5.720176189893552,2409.1014658020317,0.08748317631224764,0.011256576532485012,0.010757445432723431,4.0,451.0
2092638,2020,Santa Casa De Fartura,Filantrópico,HPP,20,12,20,12,0,0,2512,0,57.35159817351598,0.0,351540,Fartura,05 HOSPITAL GERAL,N/A,1,800.0,42.0,42.0,2512.0,319994.0,0.0,22.0,91.0,33224.0,475,15,0.0525,0.0525,3.14,399.9925,0.0,0.0275,0.10382694675525166,2.0,41.0
2092980,2020,Hospital De Bastos,Filantrópico,HPP,35,28,35,28,0,0,3119,12,30.518590998043052,0.0,350580,Bastos,05 HOSPITAL GERAL,N/A,1,1194.0,24.0,24.0,3119.0,405025.3199999996,0.0,24.0,92.0,55528.0,527,19,0.020100502512562814,0.020100502512562814,2.6122278056951425,339.2171859296479,0.0,0.020100502512562814,0.13709760170055554,2.0,22.0
2093227,2020,Irmandade Da Santa Casa De Misericordia De Itai,Filantrópico,HPP,35,35,35,35,0,0,1405,0,10.998043052837573,0.0,352180,Itai,05 HOSPITAL GERAL,N/A,1,293.0,38.0,38.0,1405.0,128329.52999999985,0.0,7.0,48.0,10500.0,237,7,0.1296928327645051,0.1296928327645051,4.795221843003413,437.98474402730324,0.0,0.023890784982935155,0.08182060668343454,2.0,64.0
2093324,2020,Santa Casa De Fernandopolis,Filantrópico,Médio Porte,126,93,116,84,10,9,18979,3351,61.90150032615786,102.00913242009132,351550,Fernandopolis,05 HOSPITAL GERAL,N/A,1,4237.0,392.0,392.0,18979.0,5236204.690000008,42.0,280.0,2196.0,1568508.41,1803,52,0.09251829124380458,0.09251829124380458,4.479348595704508,1235.8283431673372,0.009912674061836204,0.0660844937455747,0.299550629293676,3.0,207.0
2093332,2020,Santa Casa De Santa Fe Do Sul,Filantrópico,Médio Porte,86,73,80,67,6,6,12494,1631,51.08975669597219,74.47488584474885,354660,Santa Fe Do Sul,05 HOSPITAL GERAL,N/A,1,2309.0,221.0,221.0,12494.0,2491088.679999996,14.0,166.0,1250.0,413204.6599999999,1049,56,0.09571242962321351,0.09571242962321351,5.411000433087917,1078.86040710264,0.006063230835859679,0.07189259419662192,0.16587312339278126,3.0,177.0
2093405,2020,Inamex Nhandeara,Filantrópico,Médio Porte,80,11,80,11,0,0,4025,0,100.24906600249066,0.0,353260,Nhandeara,07 HOSPITAL ESPECIALIZADO,N/A,1,133.0,1.0,1.0,4025.0,301039.86000000004,0.0,0.0,0.0,0.0,8,0,0.007518796992481203,0.007518796992481203,30.263157894736842,2263.457593984963,0.0,0.0,0.0,2.0,11.0
2093502,2020,Hospital Sao Domingos Na Prov De Deus Nhandeara,Filantrópico,HPP,49,24,49,24,0,0,2169,0,24.76027397260274,0.0,353260,Nhandeara,05 HOSPITAL GERAL,N/A,1,769.0,22.0,22.0,2169.0,350438.83999999985,0.0,0.0,0.0,0.0,377,0,0.02860858257477243,0.02860858257477243,2.820546163849155,455.70720416124817,0.0,0.0,0.0,2.0,55.0
2095912,2020,Hospital Jose Venancio,Filantrópico,HPP,47,35,47,35,0,0,1638,0,12.821917808219178,0.0,351200,Colina,05 HOSPITAL GERAL,N/A,1,540.0,21.0,21.0,1638.0,320806.92,0.0,65.0,204.0,97612.0,310,36,0.03888888888888889,0.03888888888888889,3.033333333333333,594.0868888888889,0.0,0.12037037037037036,0.3042702445446002,3.0,126.0
2096196,2020,Hospital Enf Antonio Policarpo De Oliveira,Filantrópico,HPP,43,25,25,25,18,0,2756,0,30.202739726027396,0.0,350920,Cajamar,05 HOSPITAL GERAL,N/A,1,992.0,45.0,45.0,2756.0,385570.3999999999,0.0,3.0,14.0,4500.0,380,3,0.04536290322580645,0.04536290322580645,2.778225806451613,388.6798387096773,0.0,0.0030241935483870967,0.011671020389531979,2.0,78.0
2096412,2020,Santa Casa De Misericordia De Jacarei,Filantrópico,Médio Porte,131,129,123,121,8,8,26628,2747,60.292086493829956,94.07534246575342,352440,Jacarei,05 HOSPITAL GERAL,N/A,1,6057.0,543.0,543.0,26628.0,6063020.550000017,15.0,222.0,1928.0,817499.5300000003,2795,69,0.08964834076275384,0.08964834076275384,4.396235760277365,1000.9939821693936,0.0024764735017335313,0.03665180782565627,0.13483370594876146,4.0,312.0
2096463,2020,Santa Casa De Mogi Guacu,Filantrópico,Grande Porte,184,114,165,101,19,13,27887,4092,75.64627695646277,86.23814541622761,353070,Mogi Guacu,05 HOSPITAL GERAL,N/A,1,5967.0,349.0,349.0,27887.0,7708619.70000001,294.0,32.0,178.0,85360.38999999998,2244,26,0.05848835260599967,0.05848835260599967,4.67353779118485,1291.8752639517363,0.049270990447461034,0.005362828892240657,0.011073368945675174,4.0,287.0
2096498,2020,Hospital Municipal Dr Tabajara Ramos,Público Municipal,Médio Porte,90,90,85,85,5,5,9431,1495,30.398066075745366,81.91780821917808,353070,Mogi Guacu,05 HOSPITAL GERAL,N/A,1,2305.0,242.0,242.0,9431.0,3183787.269999997,902.0,194.0,1790.0,586600.1499999999,899,59,0.10498915401301519,0.10498915401301519,4.091540130151844,1381.2526117136647,0.3913232104121475,0.0841648590021692,0.18424602533196272,3.0,176.0
2096617,2020,Hospital Assistencial Maria Cavalotti Neves Potirendaba,Filantrópico,HPP,31,27,31,27,0,0,536,0,5.438863521055302,0.0,354080,Potirendaba,05 HOSPITAL GERAL,N/A,1,285.0,6.0,6.0,536.0,102642.89999999992,0.0,1.0,1.0,1508.0,216,1,0.021052631578947368,0.021052631578947368,1.880701754385965,360.1505263157892,0.0,0.0035087719298245615,0.014691712724406667,2.0,25.0
2097613,2020,Hospital Infante D Henrique,Filantrópico,Grande Porte,228,35,186,11,42,24,16,6,0.398505603985056,0.0684931506849315,354980,Sao Jose Do Rio Preto,05 HOSPITAL GERAL,N/A,1,13.0,0.0,0.0,16.0,41170.17,9.0,0.0,0.0,0.0,10,0,0.0,0.0,1.2307692307692308,3166.9361538461535,0.6923076923076923,0.0,0.0,2.0,39.0
2097648,2020,Hospital Bezerra De Menezes,Filantrópico,Grande Porte,209,160,209,160,0,0,49483,0,84.73116438356165,0.0,354980,Sao Jose Do Rio Preto,07 HOSPITAL ESPECIALIZADO,N/A,1,2585.0,1.0,1.0,49483.0,3372082.3899999987,0.0,0.0,0.0,0.0,177,0,0.00038684719535783365,0.00038684719535783365,19.142359767891683,1304.4806150870402,0.0,0.0,0.0,3.0,160.0
2097877,2020,Irmandade Da Santa Casa De Misericordia De Valinhos,Filantrópico,Médio Porte,104,61,78,57,26,4,17993,2633,86.48401826484019,180.34246575342465,355620,Valinhos,05 HOSPITAL GERAL,N/A,1,3667.0,329.0,329.0,17993.0,5508457.079999995,0.0,394.0,3638.0,2492312.4900000007,1713,92,0.08971911644395963,0.08971911644395963,4.9067357512953365,1502.1699154622295,0.0,0.1074447777474775,0.4524520122066564,3.0,188.0
2688433,2020,Complexo Hospitalar Santa Casa Braganca Paulista,Filantrópico,Grande Porte,167,64,149,60,18,4,20940,1937,95.61643835616438,132.67123287671234,350760,Braganca Paulista,05 HOSPITAL GERAL,N/A,1,5655.0,410.0,410.0,20940.0,5849964.480000009,0.0,534.0,3402.0,1832234.4799999995,1943,78,0.07250221043324491,0.07250221043324491,3.702917771883289,1034.4764774535824,0.0,0.09442970822281167,0.3132043769264043,3.0,146.0
2688514,2020,Hospital Psiquiatrico De Vila Mariana,Direta,Médio Porte,77,77,77,77,0,0,21640,0,76.99697562711262,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,1520.0,0.0,0.0,21640.0,968762.5099999998,0.0,0.0,0.0,0.0,132,0,0.0,0.0,14.236842105263158,637.3437565789473,0.0,0.0,0.0,2.0,77.0
2688522,2020,Casa De David Sao Paulo,Filantrópico,Grande Porte,281,265,281,265,0,0,94897,0,98.11010597053502,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,3130.0,2.0,2.0,94897.0,6695522.639999988,0.0,0.0,0.0,0.0,33,0,0.0006389776357827476,0.0006389776357827476,30.3185303514377,2139.144613418526,0.0,0.0,0.0,4.0,265.0
2688573,2020,Hospital Geral De Vila Nova Cachoeirinha Sao Paulo,Direta,Grande Porte,198,183,168,163,30,20,47993,5877,80.66728296495504,80.5068493150685,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,7732.0,680.0,680.0,47993.0,8776408.729999999,110.0,564.0,4504.0,2440877.79,2733,120,0.08794619762027936,0.08794619762027936,6.2070615623383345,1135.0761420072424,0.014226590791515779,0.07294361096740817,0.27811806230679054,4.0,341.0
2688638,2020,Inst Suel Abujamra,Filantrópico,HPP,16,16,16,16,0,0,0,0,0.0,0.0,355030,Sao Paulo,07 HOSPITAL ESPECIALIZADO,N/A,1,477.0,0.0,0.0,0.0,859947.9500000001,129.0,0.0,0.0,0.0,116,0,0.0,0.0,0.0,1802.825890985325,0.27044025157232704,0.0,0.0,2.0,45.0
2688689,2020,Santa Casa De Sao Paulo Hospital Central Sao Paulo,Filantrópico,Especial,1068,1060,972,972,96,88,194871,27392,54.92727887705057,85.28019925280199,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,25496.0,2068.0,2068.0,194871.0,67395682.80999973,5301.0,647.0,7705.0,4258835.500000001,11252,138,0.08111076247254471,0.08111076247254471,7.643198933165987,2643.382601584552,0.20791496705365548,0.025376529651710073,0.06319151794939754,6.0,1495.0
2698374,2020,Hospital De Misericordia Nossa Senhora Aparecida,Filantrópico,Médio Porte,51,40,51,40,0,0,2291,0,15.691780821917808,0.0,354120,Presidente Bernardes,05 HOSPITAL GERAL,N/A,1,919.0,20.0,20.0,2291.0,330928.6199999992,0.0,0.0,0.0,0.0,342,0,0.02176278563656148,0.02176278563656148,2.4929270946681177,360.0964309031547,0.0,0.0,0.0,2.0,32.0
2698463,2020,Secao Hospital E Maternidade Municipal Dr Silverio Fontes,Público Municipal,HPP,46,46,41,41,5,5,3994,674,26.68894086201136,36.93150684931507,354850,Santos,05 HOSPITAL GERAL,N/A,1,974.0,2.0,2.0,3994.0,793816.2000000003,0.0,2.0,8.0,3000.0,154,2,0.002053388090349076,0.002053388090349076,4.100616016427105,815.0063655030804,0.0,0.002053388090349076,0.003779212366792211,2.0,92.0
2698471,2020,Secao Hospital Municipal Dr Arthur Domingues Pinto,Público Municipal,Médio Porte,61,61,61,61,0,0,6672,15,29.966314843925442,0.0,354850,Santos,05 HOSPITAL GERAL,N/A,1,663.0,19.0,19.0,6672.0,532147.9800000001,0.0,24.0,136.0,61478.090000000004,450,21,0.02865761689291101,0.02865761689291101,10.063348416289593,802.6364705882354,0.0,0.03619909502262444,0.11552818447229658,3.0,122.0
2699915,2020,Santa Casa De Vinhedo,Filantrópico,Médio Porte,103,62,85,62,18,0,14521,233,64.16703490941228,0.0,355670,Vinhedo,05 HOSPITAL GERAL,N/A,1,3996.0,261.0,261.0,14521.0,3059567.7100000028,172.0,144.0,1290.0,634997.6400000001,1521,46,0.06531531531531531,0.06531531531531531,3.633883883883884,765.6575850850858,0.043043043043043044,0.036036036036036036,0.20754488875162025,3.0,148.0
2701561,2020,Instituto Jundiaiense Luiz Braille Unidade I,Filantrópico,HPP,3,3,3,3,0,0,0,0,0.0,0.0,352590,Jundiai,62 HOSPITAL/DIA - ISOLADO,N/A,1,115.0,0.0,0.0,0.0,228894.62000000002,39.0,0.0,0.0,0.0,47,0,0.0,0.0,0.0,1990.3880000000001,0.3391304347826087,0.0,0.0,2.0,32.0
2702193,2020,Santa Casa De Misericordia De Ubatuba,Filantrópico,Médio Porte,105,84,105,84,0,0,13023,307,42.47553816046967,0.0,355540,Ubatuba,05 HOSPITAL GERAL,N/A,1,3745.0,188.0,188.0,13023.0,2843510.369999998,18.0,198.0,783.0,819531.5900000004,1439,77,0.05020026702269693,0.05020026702269693,3.4774365821094793,759.2818077436576,0.004806408544726302,0.05287049399198932,0.2882112190081449,3.0,144.0
2704900,2020,Hospital Universitario Sao Francisco Na Prov De Deus,Filantrópico,Grande Porte,231,160,201,135,30,25,39718,7843,80.60476915271435,85.95068493150686,350760,Braganca Paulista,05 HOSPITAL GERAL,N/A,1,9434.0,742.0,742.0,39718.0,19632561.25999997,1053.0,58.0,633.0,918628.0399999999,3558,35,0.07865168539325842,0.07865168539325842,4.210091159635361,2081.0431693873193,0.11161755352978588,0.006147975408098368,0.04679104411463842,4.0,365.0
2705222,2020,Santa Casa De Mococa Mococa,Filantrópico,Médio Porte,135,86,125,78,10,8,17418,2527,61.18018967334036,86.54109589041096,353050,Mococa,05 HOSPITAL GERAL,N/A,1,4600.0,339.0,339.0,17418.0,4294707.090000005,16.0,165.0,1311.0,563329.13,2044,50,0.07369565217391304,0.07369565217391304,3.7865217391304347,933.6319760869577,0.0034782608695652175,0.035869565217391305,0.13116823061383664,3.0,241.0
2705249,2020,Hospital Municipal Maria Rosa Cardoso,Público Municipal,HPP,34,34,34,34,0,0,1415,0,11.402095084609186,0.0,354300,Ribeirao Branco,05 HOSPITAL GERAL,N/A,1,439.0,32.0,32.0,1415.0,199633.53999999998,0.0,27.0,142.0,40700.0,307,20,0.07289293849658314,0.07289293849658314,3.223234624145786,454.74610478359904,0.0,0.06150341685649203,0.2038735575194429,2.0,21.0
2705982,2020,Santa Casa De Franca,Filantrópico,Grande Porte,314,281,268,236,46,45,78255,15926,90.84629672625958,96.96194824961948,351620,Franca,05 HOSPITAL GERAL,N/A,1,17043.0,1402.0,1401.0,78255.0,37976487.619999945,1642.0,309.0,2930.0,3052950.84,5235,73,0.08226251246846213,0.08220383735257877,4.591621193451857,2228.2748119462503,0.09634454028046706,0.018130610807956346,0.0803905529797388,5.0,589.0
2707209,2020,Sae Secao De Atendimento Especializado,Público,HPP,8,8,8,8,0,0,46,0,1.5753424657534247,0.0,354850,Santos,62 HOSPITAL/DIA - ISOLADO,N/A,1,10.0,0.0,0.0,46.0,797.3000000000001,10.0,0.0,0.0,0.0,8,0,0.0,0.0,4.6,79.73,1.0,0.0,0.0,,
2708566,2020,Hospital Unimed De Sorocaba Dr Miguel Villa Nova Soeiro,Privado,Grande Porte,233,13,185,9,48,4,949,50,28.88888888888889,3.4246575342465753,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,333.0,3.0,3.0,949.0,5169911.630000001,333.0,0.0,0.0,0.0,87,0,0.009009009009009009,0.009009009009009009,2.84984984984985,15525.260150150152,1.0,0.0,0.0,2.0,41.0
2708760,2020,Policlinica Municipal Dr Edward Maluf Sorocaba,Público Municipal,HPP,1,1,1,1,0,0,0,0,0.0,0.0,355220,Sorocaba,36 CLINICA/CENTRO DE ESPECIALIDADE,N/A,1,62.0,0.0,0.0,0.0,22122.22,0.0,0.0,0.0,0.0,18,0,0.0,0.0,0.0,356.81,0.0,0.0,0.0,,
2708779,2020,Santa Casa De Sorocaba,Filantrópico,Grande Porte,255,232,209,206,46,26,71619,9054,95.25069823114777,95.40569020021074,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,13516.0,1505.0,1505.0,71619.0,16702553.769999938,613.0,692.0,6737.0,2681139.88,3393,79,0.11134951168984906,0.11134951168984906,5.2988310150932225,1235.7615988458078,0.04535365492749334,0.05119857946137911,0.1605227510068366,4.0,520.0
2716097,2020,Complexo Hospitalar Irma Dulce O S S,Público Municipal,Grande Porte,231,231,191,191,40,40,44979,7697,64.51839632790647,52.71917808219178,354100,Praia Grande,05 HOSPITAL GERAL,N/A,1,7175.0,673.0,673.0,44979.0,9629319.870000005,11.0,468.0,4238.0,2824247.0199999996,1884,69,0.09379790940766551,0.09379790940766551,6.268850174216028,1342.0654871080146,0.0015331010452961672,0.06522648083623693,0.2932966251125271,4.0,472.0
2716275,2020,Hospital E Maternidade Mae Do Divino Amor Na Prov Deus,Filantrópico,HPP,50,32,50,32,0,0,3776,0,32.32876712328767,0.0,353030,Mirassol,05 HOSPITAL GERAL,N/A,1,1800.0,8.0,8.0,3776.0,743285.0900000004,0.0,0.0,0.0,0.0,640,0,0.0044444444444444444,0.0044444444444444444,2.097777777777778,412.93616111111135,0.0,0.0,0.0,,
2716291,2020,Hospital Joao Velloso,Público Municipal,HPP,33,28,33,28,0,0,765,0,7.485322896281801,0.0,353475,Ouroeste,05 HOSPITAL GERAL,N/A,1,274.0,14.0,14.0,765.0,130427.78999999994,0.0,0.0,0.0,0.0,191,0,0.051094890510948905,0.051094890510948905,2.791970802919708,476.0138321167881,0.0,0.0,0.0,2.0,30.0
2716593,2020,Hospital De Misericordia Altinopolis,Filantrópico,HPP,31,25,31,25,0,0,2331,0,25.545205479452054,0.0,350100,Altinopolis,05 HOSPITAL GERAL,N/A,1,992.0,25.0,25.0,2331.0,291467.6900000003,0.0,16.0,57.0,24018.68,555,13,0.025201612903225805,0.025201612903225805,2.349798387096774,293.81823588709705,0.0,0.016129032258064516,0.08240597782896614,2.0,21.0
2716801,2020,Hospital Da Crianca Grendacc,Filantrópico,HPP,15,11,11,8,4,3,514,14,17.602739726027398,1.278538812785388,352590,Jundiai,07 HOSPITAL ESPECIALIZADO,N/A,1,124.0,2.0,2.0,514.0,191316.26000000007,59.0,0.0,0.0,0.0,72,0,0.016129032258064516,0.016129032258064516,4.145161290322581,1542.8730645161295,0.47580645161290325,0.0,0.0,2.0,46.0
2745356,2020,Clinica Andre Luiz,Filantrópico,Grande Porte,200,195,200,195,0,0,59632,0,83.78222690551458,0.0,351670,Garca,07 HOSPITAL ESPECIALIZADO,N/A,1,2553.0,3.0,3.0,59632.0,3564386.100000002,0.0,0.0,0.0,0.0,159,0,0.0011750881316098707,0.0011750881316098707,23.35761848805327,1396.1559341950654,0.0,0.0,0.0,3.0,158.0
2745402,2020,Santa Casa De Misericordia De Florida Paulista,Filantrópico,HPP,47,30,47,30,0,0,1526,0,13.93607305936073,0.0,351600,Florida Paulista,05 HOSPITAL GERAL,N/A,1,646.0,13.0,13.0,1526.0,189332.44999999984,0.0,4.0,12.0,6000.0,375,4,0.020123839009287926,0.020123839009287926,2.362229102167183,293.08428792569634,0.0,0.006191950464396285,0.03169028869588919,2.0,59.0
2745798,2020,Hospital Beneficente Santo Antonio Orlandia,Filantrópico,Médio Porte,118,72,118,72,0,0,4483,0,17.058599695585997,0.0,353430,Orlandia,05 HOSPITAL GERAL,N/A,1,2480.0,83.0,83.0,4483.0,1137791.4099999978,0.0,80.0,300.0,130654.3100000001,1057,39,0.03346774193548387,0.03346774193548387,1.8076612903225806,458.78685887096685,0.0,0.03225806451612903,0.11483151380093505,3.0,120.0
2745801,2020,Hospital Sao Marcos Morro Agudo,Filantrópico,HPP,32,23,32,23,0,0,3047,0,36.295413936867185,0.0,353190,Morro Agudo,05 HOSPITAL GERAL,N/A,1,1225.0,19.0,19.0,3047.0,676455.4399999995,0.0,92.0,422.0,139435.67000000004,702,41,0.015510204081632653,0.015510204081632653,2.4873469387755103,552.2085224489791,0.0,0.07510204081632653,0.20612691059147983,3.0,160.0
2746220,2020,Complexo Hospitalar Juquery Franco Da Rocha,Direta,Grande Porte,251,251,251,251,0,0,16215,0,17.699066746711782,0.0,351640,Franco Da Rocha,07 HOSPITAL ESPECIALIZADO,N/A,1,545.0,1.0,1.0,16215.0,576385.3100000002,0.0,0.0,0.0,0.0,38,0,0.001834862385321101,0.001834862385321101,29.75229357798165,1057.5877247706426,0.0,0.0,0.0,2.0,21.0
2746298,2020,Santa Casa De Santa Rosa De Viterbo,Filantrópico,HPP,32,19,32,19,0,0,3320,0,47.873107426099494,0.0,354760,Santa Rosa De Viterbo,05 HOSPITAL GERAL,N/A,1,829.0,38.0,38.0,3320.0,334762.81000000035,98.0,30.0,183.0,45516.54,474,23,0.045838359469240045,0.045838359469240045,4.0048250904704465,403.8152110977085,0.11821471652593486,0.03618817852834741,0.1359665370236316,2.0,23.0
2747685,2020,Santa Casa De Misericordia Nova Europa,Filantrópico,HPP,18,13,18,13,0,0,800,0,16.859852476290833,0.0,353290,Nova Europa,05 HOSPITAL GERAL,N/A,1,283.0,8.0,8.0,800.0,133411.80999999997,0.0,0.0,0.0,0.0,178,0,0.028268551236749116,0.028268551236749116,2.8268551236749118,471.41982332155465,0.0,0.0,0.0,2.0,16.0
2747693,2020,Santa Casa De Misericordia Ribeirao Bonito,Filantrópico,HPP,24,18,24,18,0,0,643,0,9.786910197869101,0.0,354290,Ribeirao Bonito,05 HOSPITAL GERAL,N/A,1,215.0,12.0,12.0,643.0,96207.09999999998,0.0,0.0,0.0,0.0,112,0,0.05581395348837209,0.05581395348837209,2.9906976744186045,447.4748837209301,0.0,0.0,0.0,2.0,71.0
2747871,2020,Hospital Municipal Gov Mario Covas Jr,Público Municipal,Médio Porte,63,63,63,63,0,0,7075,0,30.76755816481844,0.0,352040,Ilhabela,05 HOSPITAL GERAL,N/A,1,2155.0,64.0,63.0,7075.0,1362506.820000003,2.0,120.0,645.0,204411.47999999992,1067,49,0.029698375870069606,0.02923433874709977,3.2830626450116007,632.2537447795838,0.0009280742459396752,0.05568445475638051,0.15002602335597812,2.0,81.0
2748029,2020,Santa Casa De Sao Jose Campos,Filantrópico,Grande Porte,211,127,156,94,55,33,24156,8118,70.40512969979598,67.3972602739726,354990,Sao Jose Dos Campos,05 HOSPITAL GERAL,N/A,1,4774.0,277.0,277.0,24156.0,21218146.159999963,2421.0,111.0,1333.0,1409086.9199999997,1703,41,0.058022622538751574,0.058022622538751574,5.059907834101383,4444.521608713859,0.5071219103477168,0.023250942605781314,0.06640952085891381,4.0,319.0
2748223,2020,Hospital Das Clinicas Da Faculdade De Medicina De Botucatu,Filantrópico,Grande Porte,500,490,446,436,54,54,130305,18464,81.88073394495413,93.6783358701167,350750,Botucatu,05 HOSPITAL GERAL,N/A,1,24089.0,1422.0,1420.0,130305.0,62830393.08000004,5205.0,288.0,2670.0,2172357.3300000005,8591,72,0.0590310930300137,0.0589480675827141,5.409315455187015,2608.260744738264,0.21607372659720203,0.011955664411142016,0.0345749441235232,6.0,841.0
2748436,2020,Hosp Mat Benef De Charqueada,Filantrópico,HPP,33,26,33,26,0,0,1236,0,13.024236037934669,0.0,351170,Charqueada,05 HOSPITAL GERAL,N/A,1,455.0,9.0,9.0,1236.0,187548.84999999983,0.0,10.0,47.0,15100.3,308,9,0.01978021978021978,0.01978021978021978,2.7164835164835166,412.1952747252744,0.0,0.02197802197802198,0.08051395676379787,2.0,30.0
2748568,2020,Santa Casa De Capivari,Filantrópico,Médio Porte,64,59,64,59,0,0,6187,0,28.7299744601811,0.0,351040,Capivari,05 HOSPITAL GERAL,N/A,1,2171.0,121.0,121.0,6187.0,1384994.0199999996,2.0,212.0,659.0,329775.27,1007,58,0.055734684477199446,0.055734684477199446,2.8498387839705206,637.9521050207276,0.0009212344541685859,0.09765085214187011,0.23810591615406407,3.0,172.0
2749033,2020,Centro De Reabilitacao De Casa Branca,Direta,Grande Porte,320,320,320,320,0,0,53805,0,46.06592465753425,0.0,351080,Casa Branca,07 HOSPITAL ESPECIALIZADO,N/A,1,1782.0,11.0,11.0,53805.0,2187126.3200000026,0.0,0.0,0.0,0.0,45,0,0.006172839506172839,0.006172839506172839,30.193602693602692,1227.3436139169487,0.0,0.0,0.0,3.0,207.0
