cnes,ano,nome_fantasia,class_assistencial,porte_hospital,total_leitos,total_leitos_sus,leitos_internacao,leitos_sus,uti_total,uti_sus,diarias_internacao,diarias_uti,ocupacao_internacao,ocupacao_uti,cod_ibge,municipio,tipo_hospital,especializacao,n_linhas_resumo,qtde,qtde_obito_all,qtde_obito_sem_excl,dias_perm,valor,qtde_alta_complex,qtde_covid,dias_covid,valor_covid,n_linhas_prod,n_linhas_covid
2081202,2018,,Público Municipal,HPP,50,50,50,50,0,0,7755,0,42.49315068493151,0.0,354330,Ribeirao Pires,05 HOSPITAL GERAL,N/A,1,2095.0,72.0,72.0,7755.0,1007176.3099999989,0.0,0.0,0.0,0.0,625,0
2081229,2018,,Filantrópico,HPP,32,26,32,26,0,0,2804,0,29.546891464699684,0.0,353600,Parapua,05 HOSPITAL GERAL,N/A,1,595.0,20.0,20.0,2804.0,226105.18999999977,0.0,0.0,0.0,0.0,332,0
2081237,2018,,Filantrópico,HPP,23,20,23,20,0,0,1028,0,14.082191780821917,0.0,354380,Rinopolis,05 HOSPITAL GERAL,N/A,1,309.0,19.0,19.0,1028.0,112988.52000000003,0.0,0.0,0.0,0.0,201,0
2081245,2018,,Filantrópico,HPP,22,20,22,20,0,0,760,0,10.41095890410959,0.0,355230,Sud Mennucci,05 HOSPITAL GERAL,N/A,1,244.0,0.0,0.0,760.0,114571.62999999999,0.0,0.0,0.0,0.0,147,0
2081253,2018,,Filantrópico,Grande Porte,176,117,158,100,18,17,26236,6275,71.87945205479453,101.12812248186945,350330,Araras,05 HOSPITAL GERAL,N/A,1,5733.0,360.0,360.0,26236.0,10404625.76,735.0,0.0,0.0,0.0,2439,0
2081261,2018,,Filantrópico,Médio Porte,53,36,53,36,0,0,7440,0,56.62100456621005,0.0,350700,Boituva,05 HOSPITAL GERAL,N/A,1,2381.0,87.0,87.0,7440.0,1141443.9700000007,0.0,0.0,0.0,0.0,962,0
2081296,2018,,Filantrópico,HPP,32,26,32,26,0,0,2124,0,22.38145416227608,0.0,350930,Cajobi,05 HOSPITAL GERAL,N/A,1,868.0,10.0,10.0,2124.0,342139.8999999997,0.0,0.0,0.0,0.0,360,0
2081342,2018,,Filantrópico,HPP,34,13,34,13,0,0,2111,0,44.48893572181243,0.0,355600,Urupes,05 HOSPITAL GERAL,N/A,1,491.0,29.0,29.0,2111.0,218155.15999999997,0.0,0.0,0.0,0.0,227,0
2081350,2018,,Filantrópico,Médio Porte,77,58,77,58,0,0,6993,0,33.0325932923949,0.0,353880,Piraju,05 HOSPITAL GERAL,N/A,1,2286.0,133.0,133.0,6993.0,1060216.2500000016,0.0,0.0,0.0,0.0,954,0
2081377,2018,,Filantrópico,Grande Porte,201,132,177,115,24,17,41262,5866,98.3013698630137,94.53666398066076,355710,Votuporanga,05 HOSPITAL GERAL,N/A,1,9020.0,523.0,523.0,41262.0,12803541.45999997,770.0,0.0,0.0,0.0,3108,0
2081385,2018,,Filantrópico,HPP,48,30,48,30,0,0,4247,0,38.78538812785388,0.0,355510,Tupi Paulista,05 HOSPITAL GERAL,N/A,1,1424.0,74.0,74.0,4247.0,628854.6099999996,0.0,0.0,0.0,0.0,620,0
2081393,2018,,Filantrópico,HPP,49,33,49,33,0,0,2820,0,23.412204234122044,0.0,355160,Serra Negra,05 HOSPITAL GERAL,N/A,1,1187.0,54.0,54.0,2820.0,465487.07999999943,1.0,0.0,0.0,0.0,576,0
2081407,2018,,Público Municipal,HPP,17,17,17,17,0,0,2246,0,36.19661563255439,0.0,352520,Jarinu,15 UNIDADE MISTA,-,1,469.0,26.0,26.0,2246.0,182916.8599999998,0.0,0.0,0.0,0.0,304,0
2081431,2018,,Filantrópico,HPP,15,10,15,10,0,0,2004,0,54.9041095890411,0.0,352740,Lucelia,05 HOSPITAL GERAL,N/A,1,434.0,46.0,46.0,2004.0,180575.79000000015,0.0,0.0,0.0,0.0,264,0
2081458,2018,,Filantrópico,Grande Porte,227,186,172,142,55,44,51766,11479,99.87651939031448,71.47571606475717,352690,Limeira,05 HOSPITAL GERAL,N/A,1,10978.0,665.0,665.0,51766.0,23024195.800000016,1414.0,0.0,0.0,0.0,4022,0
2081466,2018,,Filantrópico,Grande Porte,216,150,216,150,0,0,51547,0,94.14977168949771,0.0,352450,Jaci,05 HOSPITAL GERAL,N/A,1,2016.0,0.0,0.0,51547.0,3876626.550000003,0.0,0.0,0.0,0.0,220,0
2081482,2018,,Filantrópico,Médio Porte,77,62,69,54,8,8,14876,1082,75.47437848807712,37.054794520547944,350950,Campinas,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,2575.0,43.0,43.0,14876.0,2912663.6799999997,791.0,0.0,0.0,0.0,468,0
2081490,2018,,Público Municipal,Grande Porte,206,200,180,180,26,20,58676,5954,89.3089802130898,81.56164383561644,350950,Campinas,05 HOSPITAL GERAL,N/A,1,10830.0,603.0,603.0,58676.0,15806633.139999978,1272.0,0.0,0.0,0.0,4769,0
2081512,2018,,Filantrópico,Médio Porte,119,85,103,72,16,13,22554,3769,85.82191780821918,79.43097997892518,351840,Guaratingueta,05 HOSPITAL GERAL,N/A,1,4579.0,232.0,232.0,22554.0,6035636.930000001,978.0,0.0,0.0,0.0,1772,0
2081520,2018,,Filantrópico,HPP,23,15,23,15,0,0,1593,0,29.095890410958905,0.0,351780,Guaracai,05 HOSPITAL GERAL,N/A,1,420.0,8.0,8.0,1593.0,126298.07000000002,0.0,0.0,0.0,0.0,254,0
2081547,2018,,DESATIVADO,Grande Porte,221,204,221,204,0,0,35048,0,47.069567553048614,0.0,354530,Salto de Pirapora,07 HOSPITAL ESPECIALIZADO,-,1,1227.0,2.0,2.0,35048.0,1485164.8200000003,0.0,0.0,0.0,0.0,47,0
2081555,2018,,Filantrópico,Médio Porte,98,80,98,80,0,0,10775,0,36.90068493150685,0.0,352320,Itarare,05 HOSPITAL GERAL,N/A,1,3454.0,209.0,209.0,10775.0,1715934.0999999929,0.0,0.0,0.0,0.0,1356,0
2081563,2018,,Privado,Médio Porte,99,50,99,50,0,0,16962,0,92.94246575342466,0.0,351518,Espirito Santo Do Pinhal,07 HOSPITAL ESPECIALIZADO,-,1,735.0,1.0,1.0,16962.0,1092928.3699999999,0.0,0.0,0.0,0.0,156,0
2081571,2018,,Filantrópico,HPP,36,7,36,7,0,0,217,0,8.493150684931507,0.0,354420,Riolandia,05 HOSPITAL GERAL,N/A,1,62.0,3.0,3.0,217.0,18531.61,0.0,0.0,0.0,0.0,54,0
2081598,2018,,Filantrópico,HPP,24,19,24,19,0,0,639,0,9.214131218457101,0.0,355360,Tapiratiba,05 HOSPITAL GERAL,N/A,1,197.0,18.0,18.0,639.0,97139.48999999999,0.0,0.0,0.0,0.0,146,0
2081644,2018,,Filantrópico,Grande Porte,164,99,105,82,59,17,11562,3910,38.63013698630137,63.013698630136986,351840,Guaratingueta,05 HOSPITAL GERAL,N/A,1,2623.0,198.0,198.0,11562.0,3570496.329999999,0.0,0.0,0.0,0.0,866,0
2081652,2018,,Filantrópico,HPP,32,20,32,20,0,0,1947,0,26.671232876712327,0.0,351690,General Salgado,05 HOSPITAL GERAL,N/A,1,566.0,14.0,14.0,1947.0,226590.27000000005,0.0,0.0,0.0,0.0,279,0
2081660,2018,,Filantrópico,HPP,49,29,49,29,0,0,1994,0,18.837978271138404,0.0,352090,Ipaussu,05 HOSPITAL GERAL,N/A,1,546.0,27.0,27.0,1994.0,211679.6199999995,0.0,0.0,0.0,0.0,337,0
2081695,2018,,Direta,Grande Porte,391,347,313,308,78,39,108226,12037,96.2693470912649,84.55918510713032,355220,Sorocaba,05 HOSPITAL GERAL,N/A,1,11875.0,1171.0,1170.0,108226.0,22818140.17999997,1081.0,0.0,0.0,0.0,4831,0
2081717,2018,,Filantrópico,HPP,40,25,40,25,0,0,3489,0,38.23561643835617,0.0,351370,Descalvado,05 HOSPITAL GERAL,N/A,1,1418.0,74.0,74.0,3489.0,670637.7300000004,0.0,0.0,0.0,0.0,806,0
2081725,2018,,Direta,Grande Porte,296,296,296,296,0,0,91433,0,84.62884116993706,0.0,352710,Lins,05 HOSPITAL GERAL,N/A,1,3334.0,13.0,13.0,91433.0,6075848.32,0.0,0.0,0.0,0.0,174,0
2081733,2018,,Filantrópico,Médio Porte,144,94,144,94,0,0,31639,0,92.21509763917226,0.0,350160,Americana,07 HOSPITAL ESPECIALIZADO,-,1,1615.0,0.0,0.0,31639.0,2239761.6300000013,0.0,0.0,0.0,0.0,187,0
2081768,2018,,Filantrópico,HPP,44,35,44,35,0,0,3216,0,25.174168297455967,0.0,350420,Auriflama,05 HOSPITAL GERAL,N/A,1,1111.0,42.0,42.0,3216.0,540587.7399999992,0.0,0.0,0.0,0.0,462,0
2081784,2018,,Filantrópico,HPP,41,35,41,35,0,0,3226,0,25.252446183953033,0.0,350790,Brotas,05 HOSPITAL GERAL,N/A,1,791.0,42.0,42.0,3226.0,417628.7699999996,0.0,0.0,0.0,0.0,322,0
2081792,2018,,Filantrópico,HPP,19,16,19,16,0,0,342,0,5.8561643835616435,0.0,352810,Macaubal,05 HOSPITAL GERAL,N/A,1,77.0,3.0,3.0,342.0,35550.75999999998,0.0,0.0,0.0,0.0,57,0
2081806,2018,,Público Municipal,HPP,22,19,22,19,0,0,178,0,2.5666906993511174,0.0,350110,Alto Alegre,05 HOSPITAL GERAL,N/A,1,51.0,2.0,2.0,178.0,16362.509999999998,0.0,0.0,0.0,0.0,49,0
2081814,2018,,Filantrópico,Médio Porte,74,48,74,48,0,0,4828,0,27.557077625570777,0.0,351820,Guararapes,05 HOSPITAL GERAL,N/A,1,1434.0,80.0,80.0,4828.0,634854.5700000001,0.0,0.0,0.0,0.0,708,0
2081873,2018,,Filantrópico,Médio Porte,112,78,107,73,5,5,12204,1386,45.802214299118035,75.94520547945206,354220,Rancharia,05 HOSPITAL GERAL,N/A,1,3456.0,187.0,187.0,12204.0,1977485.529999999,0.0,0.0,0.0,0.0,1543,0
2081903,2018,,Filantrópico,Médio Porte,77,47,77,47,0,0,6638,0,38.69425823375109,0.0,355640,Vargem Grande Do Sul,05 HOSPITAL GERAL,N/A,1,2172.0,112.0,112.0,6638.0,979019.3600000003,0.0,0.0,0.0,0.0,949,0
2081970,2018,,Público Municipal,Grande Porte,202,202,169,169,33,33,65097,4375,105.53132852395234,36.322125363221254,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,11277.0,862.0,862.0,65097.0,9023860.28000006,32.0,0.0,0.0,0.0,4247,0
2081989,2018,,Filantrópico,HPP,26,16,26,16,0,0,2414,0,41.33561643835616,0.0,350740,Borborema,05 HOSPITAL GERAL,N/A,1,653.0,31.0,31.0,2414.0,260907.8899999997,0.0,0.0,0.0,0.0,464,0
2082071,2018,,Filantrópico,HPP,31,12,31,12,0,0,1515,0,34.58904109589041,0.0,351070,Cardoso,05 HOSPITAL GERAL,N/A,1,553.0,16.0,16.0,1515.0,177392.86000000013,0.0,0.0,0.0,0.0,333,0
2082098,2018,,Filantrópico,Médio Porte,51,41,51,41,0,0,7651,0,51.12596057467424,0.0,350270,Apiai,05 HOSPITAL GERAL,N/A,1,2301.0,108.0,108.0,7651.0,1153025.8100000005,0.0,0.0,0.0,0.0,1042,0
2082128,2018,,Filantrópico,Grande Porte,319,196,250,162,69,34,63381,9220,107.18924403855911,74.29492344883158,350950,Campinas,05 HOSPITAL GERAL,N/A,1,14190.0,592.0,592.0,63381.0,32697105.39000007,2689.0,0.0,0.0,0.0,5144,0
2082179,2018,,Filantrópico,Médio Porte,115,10,92,8,23,2,1343,580,45.99315068493151,79.45205479452055,350160,Americana,05 HOSPITAL GERAL,N/A,1,254.0,2.0,2.0,1343.0,411337.32000000007,0.0,0.0,0.0,0.0,95,0
2082187,2018,,Filantrópico,Especial,824,785,736,700,88,85,226608,27261,88.69197651663406,87.86784850926672,354340,Ribeirao Preto,05 HOSPITAL GERAL,N/A,1,38377.0,1312.0,1312.0,226608.0,101635050.40999982,8606.0,0.0,0.0,0.0,12233,0
2082195,2018,,Filantrópico,HPP,24,18,24,18,0,0,2095,0,31.88736681887367,0.0,350190,Amparo,05 HOSPITAL GERAL,N/A,1,415.0,19.0,19.0,2095.0,190211.09000000003,0.0,0.0,0.0,0.0,248,0
2082209,2018,,Público Municipal,Médio Porte,81,81,81,81,0,0,27374,0,92.58921021478099,0.0,350570,Barueri,21 PRONTO SOCORRO ESPECIALIZADO,-,1,8618.0,358.0,358.0,27374.0,3866590.6700000013,0.0,0.0,0.0,0.0,1578,0
2082225,2018,,Direta,Grande Porte,243,203,207,191,36,12,56060,2505,80.4131105214086,57.19178082191781,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,10855.0,753.0,753.0,56060.0,5469817.38000001,4.0,0.0,0.0,0.0,2636,0
2082276,2018,,Filantrópico,Especial,610,600,610,600,0,0,208255,0,95.09360730593608,0.0,351880,Guarulhos,07 HOSPITAL ESPECIALIZADO,-,1,6901.0,14.0,14.0,208255.0,14699307.360000031,0.0,0.0,0.0,0.0,51,0
2082284,2018,,Filantrópico,HPP,30,26,30,26,0,0,4387,0,46.227608008429925,0.0,355080,Sao Sebastiao Da Grama,05 HOSPITAL GERAL,N/A,1,860.0,45.0,45.0,4387.0,343588.33,0.0,0.0,0.0,0.0,476,0
2082306,2018,,Filantrópico,HPP,47,31,47,31,0,0,4423,0,39.08970393283252,0.0,351080,Casa Branca,05 HOSPITAL GERAL,N/A,1,971.0,71.0,71.0,4423.0,335645.96000000025,0.0,0.0,0.0,0.0,553,0
2082322,2018,,Filantrópico,Médio Porte,61,37,55,33,6,4,8692,1250,72.16272312162724,85.61643835616438,354070,Porto Ferreira,05 HOSPITAL GERAL,N/A,1,2726.0,152.0,152.0,8692.0,2050397.9499999955,0.0,0.0,0.0,0.0,1331,0
2082349,2018,,Público Municipal,Grande Porte,218,207,177,177,41,30,60445,6734,93.56086990171039,61.49771689497717,352940,Maua,05 HOSPITAL GERAL,N/A,1,11444.0,716.0,716.0,60445.0,10655569.139999982,6.0,0.0,0.0,0.0,3587,0
2082381,2018,,Público Municipal,Médio Porte,70,70,70,70,0,0,10813,0,42.32093933463796,0.0,350610,Bebedouro,05 HOSPITAL GERAL,N/A,1,3583.0,199.0,199.0,10813.0,2175764.2500000033,1.0,0.0,0.0,0.0,1468,0
2082411,2018,,Público Municipal,HPP,35,35,35,35,0,0,3516,0,27.522504892367905,0.0,353980,Poa,73 PRONTO ATENDIMENTO,-,1,622.0,57.0,57.0,3516.0,258409.21,0.0,0.0,0.0,0.0,405,0
2082438,2018,,Filantrópico,HPP,50,30,50,30,0,0,3399,0,31.041095890410958,0.0,355720,Chavantes,05 HOSPITAL GERAL,N/A,1,1199.0,46.0,46.0,3399.0,467499.09999999934,0.0,0.0,0.0,0.0,625,0
2082446,2018,,Filantrópico,Médio Porte,144,144,144,144,0,0,49913,0,94.96385083713851,0.0,350010,Adamantina,07 HOSPITAL ESPECIALIZADO,-,1,1865.0,1.0,1.0,49913.0,3217953.0500000003,0.0,0.0,0.0,0.0,239,0
2082454,2018,,Filantrópico,Grande Porte,220,220,220,220,0,0,70263,0,87.50062266500623,0.0,355500,Tupa,07 HOSPITAL ESPECIALIZADO,-,1,2342.0,3.0,3.0,70263.0,4961012.189999995,0.0,0.0,0.0,0.0,42,0
2082470,2018,,Filantrópico,Grande Porte,320,162,320,162,0,0,58463,0,98.87197699983088,0.0,350330,Araras,07 HOSPITAL ESPECIALIZADO,N/A,1,1962.0,3.0,3.0,58463.0,3568054.539999996,0.0,0.0,0.0,0.0,70,0
2082497,2018,,Filantrópico,HPP,23,23,23,23,0,0,2167,0,25.812983918999404,0.0,350630,Bernardino De Campos,05 HOSPITAL GERAL,N/A,1,622.0,49.0,49.0,2167.0,240394.3500000002,0.0,0.0,0.0,0.0,389,0
2082519,2018,,Filantrópico,Médio Porte,107,88,97,78,10,10,10541,2121,37.024938531787846,58.10958904109589,353550,Paraguacu Paulista,05 HOSPITAL GERAL,N/A,1,3279.0,179.0,179.0,10541.0,2660105.0800000043,1.0,0.0,0.0,0.0,1354,0
2082527,2018,,Filantrópico,Grande Porte,174,128,156,114,18,14,41427,5060,99.56020187454939,99.02152641878669,350320,Araraquara,05 HOSPITAL GERAL,N/A,1,8968.0,744.0,744.0,41427.0,17374991.659999933,1361.0,0.0,0.0,0.0,4940,0
2082551,2018,,Filantrópico,HPP,27,9,27,9,0,0,881,0,26.818873668188736,0.0,351940,Ibira,05 HOSPITAL GERAL,N/A,1,288.0,5.0,5.0,881.0,119962.60999999978,0.0,0.0,0.0,0.0,175,0
2082586,2018,,Filantrópico,Médio Porte,73,59,73,59,0,0,6840,0,31.762247504063154,0.0,353460,Osvaldo Cruz,05 HOSPITAL GERAL,N/A,1,2207.0,143.0,143.0,6840.0,1030799.0099999986,0.0,0.0,0.0,0.0,1018,0
2082594,2018,,Público Municipal,Grande Porte,167,154,138,129,29,25,32157,6181,68.2956355527238,67.73698630136987,354880,Sao Caetano Do Sul,05 HOSPITAL GERAL,N/A,1,6210.0,295.0,295.0,32157.0,7992603.839999992,243.0,0.0,0.0,0.0,2295,0
2082616,2018,,DESATIVADO,HPP,0,0,0,0,0,0,10234,0,0.0,0.0,355220,Sorocaba,07 HOSPITAL ESPECIALIZADO,-,1,346.0,0.0,0.0,10234.0,326013.71,0.0,0.0,0.0,0.0,45,0
2082624,2018,,Filantrópico,Grande Porte,169,20,138,20,31,0,187,0,2.5616438356164384,0.0,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,19.0,3.0,3.0,187.0,76886.31,6.0,0.0,0.0,0.0,16,0
2082632,2018,,Filantrópico,Médio Porte,97,59,97,59,0,0,7655,0,35.54678430462039,0.0,350530,Barra Bonita,05 HOSPITAL GERAL,N/A,1,2436.0,152.0,152.0,7655.0,1112269.16,0.0,0.0,0.0,0.0,1181,0
2082640,2018,,Filantrópico,Médio Porte,100,50,92,46,8,4,13372,1391,79.64264443120905,95.27397260273973,351960,Ibitinga,05 HOSPITAL GERAL,N/A,1,3949.0,234.0,234.0,13372.0,2419283.430000003,101.0,0.0,0.0,0.0,1692,0
2082659,2018,,Filantrópico,Médio Porte,62,19,62,19,0,0,4204,0,60.62004325883201,0.0,353300,Nova Granada,05 HOSPITAL GERAL,N/A,1,1491.0,8.0,8.0,4204.0,471106.07,0.0,0.0,0.0,0.0,561,0
2082667,2018,,Filantrópico,Médio Porte,80,30,80,30,0,0,6016,0,54.94063926940639,0.0,353140,Monte Aprazivel,05 HOSPITAL GERAL,N/A,1,2577.0,41.0,41.0,6016.0,847925.5500000004,0.0,0.0,0.0,0.0,891,0
2082675,2018,,Filantrópico,Médio Porte,60,60,60,60,0,0,21894,0,99.97260273972603,0.0,350280,Aracatuba,05 HOSPITAL GERAL,N/A,1,721.0,1.0,1.0,21894.0,1546005.9500000004,0.0,0.0,0.0,0.0,20,0
2082691,2018,,Filantrópico,Médio Porte,136,101,126,91,10,10,14855,1968,44.723769381303626,53.917808219178085,350210,Andradina,05 HOSPITAL GERAL,N/A,1,3793.0,294.0,294.0,14855.0,2785406.7799999896,10.0,0.0,0.0,0.0,1501,0
2082721,2018,,Filantrópico,Médio Porte,62,49,62,49,0,0,12547,0,70.15376013419066,0.0,355060,Sao Roque,05 HOSPITAL GERAL,N/A,1,3315.0,265.0,265.0,12547.0,1615568.1899999985,0.0,0.0,0.0,0.0,954,0
2082748,2018,,Filantrópico,Médio Porte,57,54,57,54,0,0,5365,0,27.21968543886352,0.0,350220,Angatuba,05 HOSPITAL GERAL,N/A,1,1936.0,68.0,68.0,5365.0,850584.2799999998,0.0,0.0,0.0,0.0,672,0
2082756,2018,,Filantrópico,HPP,34,22,34,22,0,0,2045,0,25.466998754669987,0.0,354540,Salto Grande,05 HOSPITAL GERAL,N/A,1,693.0,42.0,42.0,2045.0,260840.30999999997,0.0,0.0,0.0,0.0,449,0
2082780,2018,,Filantrópico,HPP,30,17,30,17,0,0,1161,0,18.71071716357776,0.0,351160,Cesario Lange,05 HOSPITAL GERAL,N/A,1,438.0,34.0,34.0,1161.0,175369.16999999998,0.0,0.0,0.0,0.0,326,0
2082810,2018,,Filantrópico,Grande Porte,186,186,186,186,0,0,57754,0,85.0699661216674,0.0,351390,Divinolandia,05 HOSPITAL GERAL,N/A,1,4091.0,50.0,50.0,57754.0,5277285.649999997,100.0,0.0,0.0,0.0,1063,0
2082829,2018,,Público Municipal,Grande Porte,298,274,274,250,24,24,100507,8076,110.14465753424658,92.1917808219178,355030,Sao Paulo,05 HOSPITAL GERAL,N/A,1,13594.0,855.0,855.0,100507.0,14577706.370000003,218.0,0.0,0.0,0.0,3709,0
2082845,2018,,Filantrópico,Médio Porte,81,44,74,39,7,5,10885,1088,76.46645591851072,59.61643835616438,353390,Olimpia,05 HOSPITAL GERAL,N/A,1,3144.0,135.0,135.0,10885.0,2237674.599999998,1.0,0.0,0.0,0.0,1372,0
2082853,2018,,Filantrópico,Médio Porte,141,108,133,101,8,7,16725,2153,45.36823545368235,84.26614481409003,350590,Batatais,05 HOSPITAL GERAL,N/A,1,4301.0,219.0,219.0,16725.0,3815976.9600000163,35.0,0.0,0.0,0.0,1749,0
2082861,2018,,Público Municipal,Médio Porte,83,83,73,73,10,10,27927,1761,104.8114092700319,48.24657534246575,351880,Guarulhos,05 HOSPITAL GERAL,N/A,1,5508.0,503.0,503.0,27927.0,3638964.9600000046,1.0,0.0,0.0,0.0,2410,0
2082888,2018,,Filantrópico,Grande Porte,167,99,135,82,32,17,28153,6027,94.06281323087204,97.13134568896052,354390,Rio Claro,05 HOSPITAL GERAL,N/A,1,6911.0,304.0,304.0,28153.0,10373538.489999996,581.0,0.0,0.0,0.0,2472,0
2082918,2018,,DESATIVADO,HPP,0,0,0,0,0,0,11941,0,0.0,0.0,354530,Salto de Pirapora,07 HOSPITAL ESPECIALIZADO,-,1,448.0,5.0,5.0,11941.0,424852.7299999999,0.0,0.0,0.0,0.0,31,0
2082926,2018,,Filantrópico,Grande Porte,155,121,139,105,16,16,34763,5027,90.7058056099152,86.07876712328768,351050,Caraguatatuba,05 HOSPITAL GERAL,N/A,1,7794.0,407.0,407.0,34763.0,8497850.78000001,0.0,0.0,0.0,0.0,2893,0
2082934,2018,,Filantrópico,HPP,29,24,29,24,0,0,1994,0,22.76255707762557,0.0,355300,Taguai,05 HOSPITAL GERAL,N/A,1,634.0,25.0,25.0,1994.0,231134.5999999998,0.0,0.0,0.0,0.0,330,0
2082942,2018,,Filantrópico,HPP,31,18,31,18,0,0,1816,0,27.640791476407916,0.0,352800,Macatuba,05 HOSPITAL GERAL,N/A,1,835.0,26.0,26.0,1816.0,373253.23999999993,116.0,0.0,0.0,0.0,480,0
2083019,2018,,OSS,Médio Porte,72,70,72,70,0,0,15051,0,58.90802348336595,0.0,353010,Mirandopolis,05 HOSPITAL GERAL,N/A,1,4398.0,210.0,210.0,15051.0,1879072.939999995,1.0,0.0,0.0,0.0,1805,0
2083027,2018,,Filantrópico,Médio Porte,54,48,54,48,0,0,4043,0,23.07648401826484,0.0,353740,Pereira Barreto,05 HOSPITAL GERAL,N/A,1,1483.0,42.0,42.0,4043.0,591049.099999999,0.0,0.0,0.0,0.0,751,0
2083051,2018,,Filantrópico,Médio Porte,113,79,104,70,9,9,12142,2961,47.522504892367905,90.13698630136986,350250,Aparecida,05 HOSPITAL GERAL,N/A,1,3092.0,154.0,154.0,12142.0,4125921.749999999,142.0,0.0,0.0,0.0,1365,0
2083086,2018,,Filantrópico,Grande Porte,307,227,287,211,20,16,60855,3657,79.01707459585795,62.61986301369863,352530,Jau,07 HOSPITAL ESPECIALIZADO,004 ONCOLOGIA,1,12446.0,681.0,681.0,60855.0,42055411.52000003,7834.0,0.0,0.0,0.0,2598,0
2083094,2018,,Direta,Médio Porte,124,122,102,102,22,20,29428,5908,79.04378189632017,80.93150684931507,350400,Assis,05 HOSPITAL GERAL,N/A,1,5123.0,339.0,339.0,29428.0,6991987.360000008,73.0,0.0,0.0,0.0,1870,0
2083116,2018,,Filantrópico,Grande Porte,186,96,147,73,39,23,23472,6146,88.09157440420341,73.21024419297201,352900,Marilia,05 HOSPITAL GERAL,N/A,1,4810.0,274.0,274.0,23472.0,18178792.189999998,2330.0,0.0,0.0,0.0,2278,0
2083140,2018,,Filantrópico,Médio Porte,108,88,101,82,7,6,11624,2182,38.83728700300701,99.63470319634703,354680,Santa Isabel,05 HOSPITAL GERAL,N/A,1,2604.0,187.0,187.0,11624.0,2513183.620000004,2.0,0.0,0.0,0.0,1106,0
2083159,2018,,Filantrópico,Médio Porte,114,100,114,100,0,0,24204,0,66.31232876712329,0.0,354390,Rio Claro,07 HOSPITAL ESPECIALIZADO,-,1,1752.0,3.0,3.0,24204.0,1462533.950000001,0.0,0.0,0.0,0.0,194,0
2083175,2018,,Filantrópico,Médio Porte,54,50,54,50,0,0,8563,0,46.92054794520548,0.0,353780,Piedade,05 HOSPITAL GERAL,N/A,1,1738.0,153.0,152.0,8563.0,950250.4399999984,0.0,0.0,0.0,0.0,684,0
2083213,2018,,Filantrópico,HPP,34,30,34,30,0,0,775,0,7.077625570776256,0.0,355440,Terra Roxa,05 HOSPITAL GERAL,N/A,1,268.0,0.0,0.0,775.0,110710.85999999996,0.0,0.0,0.0,0.0,151,0
2083264,2018,,Público Municipal,HPP,20,20,20,20,0,0,2796,0,38.3013698630137,0.0,351760,Guapiara,05 HOSPITAL GERAL,N/A,1,701.0,17.0,17.0,2796.0,298008.50999999983,0.0,0.0,0.0,0.0,322,0
2083272,2018,,Público Municipal,HPP,49,49,49,49,0,0,11509,0,64.35001397819401,0.0,350635,Bertioga,05 HOSPITAL GERAL,N/A,1,3118.0,95.0,94.0,11509.0,1367356.8599999982,196.0,0.0,0.0,0.0,1147,0
2083493,2018,,Filantrópico,HPP,45,29,45,29,0,0,2579,0,24.364666981577706,0.0,354020,Pontal,05 HOSPITAL GERAL,N/A,1,1244.0,22.0,21.0,2579.0,637939.0299999991,0.0,0.0,0.0,0.0,434,0
2083604,2018,,Filantrópico,Grande Porte,169,104,159,95,10,9,28519,2522,82.24657534246575,76.77321156773212,350450,Avare,05 HOSPITAL GERAL,N/A,1,7539.0,307.0,306.0,28519.0,6875657.630000025,304.0,0.0,0.0,0.0,2266,0
2083876,2018,,Filantrópico,Médio Porte,84,35,84,35,0,0,8341,0,65.29158512720157,0.0,351630,Francisco Morato,05 HOSPITAL GERAL,N/A,1,2926.0,153.0,153.0,8341.0,1232217.7900000012,0.0,0.0,0.0,0.0,966,0
2083973,2018,,Filantrópico,HPP,30,22,30,22,0,0,603,0,7.5093399750934,0.0,351770,Guara,05 HOSPITAL GERAL,N/A,1,287.0,7.0,7.0,603.0,125133.69999999995,0.0,0.0,0.0,0.0,177,0
2083981,2018,,OSS,Grande Porte,221,221,185,185,36,36,63967,12061,94.73084042947056,91.78843226788432,355240,Sumare,05 HOSPITAL GERAL,N/A,1,16239.0,525.0,525.0,63967.0,23677283.809999987,1648.0,0.0,0.0,0.0,4145,0
2084007,2018,,Público Municipal,HPP,12,12,12,12,0,0,693,0,15.821917808219178,0.0,350710,Bom Jesus Dos Perdoes,15 UNIDADE MISTA,-,1,115.0,5.0,5.0,693.0,46387.75999999998,0.0,0.0,0.0,0.0,86,0
2084023,2018,,Público Municipal,HPP,20,20,20,20,0,0,2065,0,28.28767123287671,0.0,353240,Nazare Paulista,05 HOSPITAL GERAL,N/A,1,507.0,33.0,33.0,2065.0,176488.14,0.0,0.0,0.0,0.0,264,0
